focal,file,FileName,timestamp,date,time,individual,sex,age,location.long,location.lat,nutcracking,1st_arrival_ground,1st_strike_min,resource,n_nuts,fragmented,n_success,n_cons_ground,n_cons_tree,n_cons_unknown,obs
2023-05-17_1210_MVI_3496,2023-05-17_1210_MVI_3496,2023-05-17_1210_MVI_3496.MP4,5/17/2023 12:10,5/17/2023,12:10:00,Betânia,female,adult,-40.89415,-3.8275,0,,,,,,,,,,
2023-05-18_0936_MVI_3522,2023-05-18_0936_MVI_3522,2023-05-18_0936_MVI_3522.MP4,5/18/2023 9:36,5/18/2023,9:36:00,Açucena,female,adult,-40.8926,-3.82607,0,,,,,,,,,,
2023-05-18_0951_MVI_3529,2023-05-18_0951_MVI_3529,2023-05-18_0951_MVI_3529.MP4,5/18/2023 9:51,5/18/2023,9:51:00,Açucena,female,adult,-40.89258,-3.82643,1,1,3,macauba,2,0,2,0,2,0,
2023-05-18_1007_MVI_3533,2023-05-18_1007_MVI_3533,2023-05-18_1007_MVI_3533.MP4,5/18/2023 10:07,5/18/2023,10:07:00,Açucena,female,adult,-40.89273,-3.82651,1,1,2,macauba,1,0,1,0,1,0,
2023-05-18_1021_MVI_3537,2023-05-18_1021_MVI_3537,2023-05-18_1021_MVI_3537.MP4,5/18/2023 10:21,5/18/2023,10:21:00,Açucena,female,adult,-40.89322,-3.8268,0,,,,,,,,,,
2023-05-18_1043_00005,2023-05-18_1043_00005,2023-05-18_1043_00005.MTS,5/18/2023 10:43,5/18/2023,10:43:00,Açucena,female,adult,-40.89345,-3.82684,0,,,,,,,,,,
2023-05-18_1056_MVI_3546,2023-05-18_1056_MVI_3546,2023-05-18_1056_MVI_3546.MP4,5/18/2023 10:56,5/18/2023,10:56:00,Açucena,female,adult,-40.89373,-3.82717,0,,,,,,,,,,
2023-05-18_1125_MVI_3550,2023-05-18_1125_MVI_3550,2023-05-18_1125_MVI_3550.MP4,5/18/2023 11:25,5/18/2023,11:25:00,Açucena,female,adult,-40.89361,-3.82771,0,,,,,,,,,,
2023-05-18_1140_MVI_3557,2023-05-18_1140_MVI_3557,2023-05-18_1140_MVI_3557.MP4,5/18/2023 11:40,5/18/2023,11:40:00,Açucena,female,adult,-40.89357,-3.82819,0,,,,,,,,,,
2023-05-18_1155_MVI_3562,2023-05-18_1155_MVI_3562,2023-05-18_1155_MVI_3562.MP4,5/18/2023 11:55,5/18/2023,11:55:00,Açucena,female,adult,-40.89389,-3.82815,0,,,,,,,,,,
2023-05-18_1210_MVI_3565,2023-05-18_1210_MVI_3565,2023-05-18_1210_MVI_3565.MP4,5/18/2023 12:10,5/18/2023,12:10:00,Açucena,female,adult,-40.89409,-3.82802,0,,,,,,,,,,
2023-05-18_1321_MVI_3580,2023-05-18_1321_MVI_3580,2023-05-18_1321_MVI_3580.MP4,5/18/2023 13:21,5/18/2023,13:21:00,Açucena,female,adult,-40.89458,-3.82769,0,,,,,,,,,,
2023-05-18_1406_MVI_3590,2023-05-18_1406_MVI_3590,2023-05-18_1406_MVI_3590.MP4,5/18/2023 14:06,5/18/2023,14:06:00,Açucena,female,adult,-40.89531,-3.82635,0,,,,,,,,,,
2023-05-18_1421_MVI_3593,2023-05-18_1421_MVI_3593,2023-05-18_1421_MVI_3593.MP4,5/18/2023 14:21,5/18/2023,14:21:00,Açucena,female,adult,-40.89527,-3.82595,0,,,,,,,,,,
2023-04-04_1422_MVI_2082,2023-04-04_1422_MVI_2082,2023-04-04_1422_MVI_2082.MP4,4/4/2023 14:22,4/4/2023,14:22:00,Xote,female,adult,-40.8973,-3.82656,0,,,,,,,,,,
2023-04-04_1447_MVI_2087,2023-04-04_1447_MVI_2087,2023-04-04_1447_MVI_2087.MP4,4/4/2023 14:47,4/4/2023,14:47:00,Xote,female,adult,-40.89824,-3.82661,0,,,,,,,,,,
2023-06-02_1032_MVI_3965,2023-06-02_1032_MVI_3965,2023-06-02_1032_MVI_3965.MP4,6/2/2023 10:32,6/2/2023,10:32:00,Mucunzá,male,subadult,-40.89267,-3.82658,1,1,1,macauba,4,0,2,1,1,0,
2023-06-02_1047_MVI_3969,2023-06-02_1047_MVI_3969,2023-06-02_1047_MVI_3969.MP4,6/2/2023 10:47,6/2/2023,10:47:00,Mucunzá,male,subadult,-40.89304,-3.82658,0,,,,,,,,,,
2023-04-07_0809_00001,2023-04-07_0809_00001,2023-04-07_0809_00001.MTS,4/7/2023 8:09,4/7/2023,8:09:00,Canjica,male,subadult,-40.89348,-3.82631,0,,,,,,,,,,
2023-06-02_1114_MVI_3976,2023-06-02_1114_MVI_3976,2023-06-02_1114_MVI_3976.MP4,6/2/2023 11:14,6/2/2023,11:14:00,Mucunzá,male,subadult,-40.89298,-3.82641,0,,,,,,,,,,
2023-04-07_0825_00004,2023-04-07_0825_00004,2023-04-07_0825_00004.MTS,4/7/2023 8:25,4/7/2023,8:25:00,Canjica,male,subadult,-40.89252,-3.82668,1,1,2,macauba,3,0,3,1,2,0,
2023-06-02_1130_MVI_3979,2023-06-02_1130_MVI_3979,2023-06-02_1130_MVI_3979.MP4,6/2/2023 11:30,6/2/2023,11:30:00,Mucunzá,male,subadult,-40.89278,-3.82628,0,,,,,,,,,,
2023-04-07_0841_00010,2023-04-07_0841_00010,2023-04-07_0841_00010.MTS,4/7/2023 8:41,4/7/2023,8:41:00,Canjica,male,subadult,-40.89285,-3.82672,0,,,,,,,,,,
2023-06-02_1145_MVI_3984,2023-06-02_1145_MVI_3984,2023-06-02_1145_MVI_3984.MP4,6/2/2023 11:45,6/2/2023,11:45:00,Mucunzá,male,subadult,-40.89236,-3.82617,0,,,,,,,,,,
2023-04-07_0900_00013,2023-04-07_0900_00013,2023-04-07_0900_00013.MTS,4/7/2023 9:00,4/7/2023,9:00:00,Canjica,male,subadult,-40.89243,-3.82674,1,0,5,macauba,1,0,1,0,0,1,
2023-06-02_1203_MVI_3988,2023-06-02_1203_MVI_3988,2023-06-02_1203_MVI_3988.MP4,6/2/2023 12:03,6/2/2023,12:03:00,Mucunzá,male,subadult,-40.89239,-3.82621,1,1,4,macauba,1,0,1,0,1,0,
2023-06-02_1234_MVI_3999,2023-06-02_1234_MVI_3999,2023-06-02_1234_MVI_3999.MP4,6/2/2023 12:34,6/2/2023,12:34:00,Mucunzá,male,subadult,-40.89204,-3.82635,0,,,,,,,,,,
2023-04-07_1022_00018,2023-04-07_1022_00018,2023-04-07_1022_00018.MTS,4/7/2023 10:22,4/7/2023,10:22:00,Canjica,male,subadult,-40.8922,-3.82676,1,1,2,macauba,1,0,1,0,1,0,
2023-04-07_1113_00023,2023-04-07_1113_00023,2023-04-07_1113_00023.MTS,4/7/2023 11:13,4/7/2023,11:13:00,Canjica,male,subadult,-40.89305,-3.82765,0,,,,,,,,,,
2023-04-07_1130_00026,2023-04-07_1130_00026,2023-04-07_1130_00026.MTS,4/7/2023 11:30,4/7/2023,11:30:00,Canjica,male,subadult,-40.89337,-3.82726,1,1,2,macauba,4,0,2,1,1,0,
2023-06-02_1252_MVI_4006,2023-06-02_1252_MVI_4006,2023-06-02_1252_MVI_4006.MP4,6/2/2023 12:52,6/2/2023,12:52:00,Mucunzá,male,subadult,-40.89192,-3.82651,0,,,,,,,,,,
2023-06-02_1307_MVI_4009,2023-06-02_1307_MVI_4009,2023-06-02_1307_MVI_4009.MP4,6/2/2023 13:07,6/2/2023,13:07:00,Mucunzá,male,subadult,-40.89133,-3.82608,0,,,,,,,,,,
2023-06-02_1323_MVI_4012,2023-06-02_1323_MVI_4012,2023-06-02_1323_MVI_4012.MP4,6/2/2023 13:23,6/2/2023,13:23:00,Mucunzá,male,subadult,-40.89128,-3.82588,1,NA,1,macauba,1,0,1,0,0,1,
2023-06-02_1339_MVI_4020,2023-06-02_1339_MVI_4020,2023-06-02_1339_MVI_4020.MP4,6/2/2023 13:39,6/2/2023,13:39:00,Mucunzá,male,subadult,-40.89139,-3.8259,1,1,3,macauba,1,0,1,0,1,0,
2023-06-02_1354_MVI_4024,2023-06-02_1354_MVI_4024,2023-06-02_1354_MVI_4024.MP4,6/2/2023 13:54,6/2/2023,13:54:00,Mucunzá,male,subadult,-40.8915,-3.82507,0,,,,,,,,,,
2023-06-02_1413_MVI_4028,2023-06-02_1413_MVI_4028,2023-06-02_1413_MVI_4028.MP4,6/2/2023 14:13,6/2/2023,14:13:00,Mucunzá,male,subadult,-40.89141,-3.82483,1,NA,1,macauba,4,0,4,1,3,0,
2023-06-02_1438_MVI_4034,2023-06-02_1438_MVI_4034,2023-06-02_1438_MVI_4034.MP4,6/2/2023 14:38,6/2/2023,14:38:00,Mucunzá,male,subadult,-40.8921,-3.82526,0,,,,,,,,,,
2023-06-02_1501_MVI_4040,2023-06-02_1501_MVI_4040,2023-06-02_1501_MVI_4040.MP4,6/2/2023 15:01,6/2/2023,15:01:00,Mucunzá,male,subadult,-40.89289,-3.82576,0,,,,,,,,,,
2023-06-03_0836_MVI_4050,2023-06-03_0836_MVI_4050,2023-06-03_0836_MVI_4050.MP4,6/3/2023 8:36,6/3/2023,8:36:00,Maria Bonita,female,adult,-40.89248,-3.82665,1,1,2,macauba,2,0,2,2,0,0,
2023-06-03_0852_MVI_4054,2023-06-03_0852_MVI_4054,2023-06-03_0852_MVI_4054.MP4,6/3/2023 8:52,6/3/2023,8:52:00,Maria Bonita,female,adult,-40.89212,-3.82675,1,0,5,macauba,1,0,1,0,1,0,
2022-11-14_1022_MVI_7732,2022-11-14_1022_MVI_7732,2022-11-14_1022_MVI_7732.MP4,11/14/2022 10:22,11/14/2022,10:22:00,Xote,female,adult,-40.89898,-3.82703,0,,,,,,,,,,
2022-11-14_1039_MVI_7735,2022-11-14_1039_MVI_7735,2022-11-14_1039_MVI_7735.MP4,11/14/2022 10:39,11/14/2022,10:39:00,Xote,female,adult,-40.89911,-3.82712,0,,,,,,,,,,
2022-11-14_1058_MVI_7738,2022-11-14_1058_MVI_7738,2022-11-14_1058_MVI_7738.MP4,11/14/2022 10:58,11/14/2022,10:58:00,Xote,female,adult,-40.89928,-3.82716,0,,,,,,,,,,
2022-11-14_1115_MVI_7743,2022-11-14_1115_MVI_7743,2022-11-14_1115_MVI_7743.MP4,11/14/2022 11:15,11/14/2022,11:15:00,Xote,female,adult,-40.89906,-3.82712,0,,,,,,,,,,
2022-11-14_1135_MVI_7747,2022-11-14_1135_MVI_7747,2022-11-14_1135_MVI_7747.MP4,11/14/2022 11:35,11/14/2022,11:35:00,Xote,female,adult,-40.89911,-3.82716,0,,,,,,,,,,
2022-11-14_1154_MVI_7750,2022-11-14_1154_MVI_7750,2022-11-14_1154_MVI_7750.MP4,11/14/2022 11:54,11/14/2022,11:54:00,Xote,female,adult,-40.89904,-3.82705,0,,,,,,,,,,
2022-11-14_1257_MVI_7760,2022-11-14_1257_MVI_7760,2022-11-14_1257_MVI_7760.MP4,11/14/2022 12:57,11/14/2022,12:57:00,Xote,female,adult,-40.89888,-3.82752,0,,,,,,,,,,
2022-11-14_1330_MVI_7766,2022-11-14_1330_MVI_7766,2022-11-14_1330_MVI_7766.MP4,11/14/2022 13:30,11/14/2022,13:30:00,Xote,female,adult,-40.89886,-3.8275,0,,,,,,,,,,
2022-11-14_1355_MVI_7774,2022-11-14_1355_MVI_7774,2022-11-14_1355_MVI_7774.MP4,11/14/2022 13:55,11/14/2022,13:55:00,Xote,female,adult,-40.89867,-3.82743,0,,,,,,,,,,
2022-11-14_1412_MVI_7778,2022-11-14_1412_MVI_7778,2022-11-14_1412_MVI_7778.MP4,11/14/2022 14:12,11/14/2022,14:12:00,Xote,female,adult,-40.89862,-3.82745,0,,,,,,,,,,
2022-11-14_1431_MVI_7784,2022-11-14_1431_MVI_7784,2022-11-14_1431_MVI_7784.MP4,11/14/2022 14:31,11/14/2022,14:31:00,Xote,female,adult,-40.89867,-3.82751,0,,,,,,,,,,
2022-11-14_1447_MVI_7791,2022-11-14_1447_MVI_7791,2022-11-14_1447_MVI_7791.MP4,11/14/2022 14:47,11/14/2022,14:47:00,Xote,female,adult,-40.89817,-3.82712,0,,,,,,,,,,
2022-11-14_1454_MVI_7793,2022-11-14_1454_MVI_7793,2022-11-14_1454_MVI_7793.MP4,11/14/2022 14:54,11/14/2022,14:54:00,Xote,female,adult,-40.89806,-3.82687,0,,,,,,,,,,
2022-11-14_1525_MVI_7804,2022-11-14_1525_MVI_7804,2022-11-14_1525_MVI_7804.MP4,11/14/2022 15:25,11/14/2022,15:25:00,Xote,female,adult,-40.89772,-3.82547,0,,,,,,,,,,
2023-06-03_0908_MVI_4058,2023-06-03_0908_MVI_4058,2023-06-03_0908_MVI_4058.MP4,6/3/2023 9:08,6/3/2023,9:08:00,Maria Bonita,female,adult,-40.89174,-3.82663,0,,,,,,,,,,
2023-06-03_0924_MVI_4060,2023-06-03_0924_MVI_4060,2023-06-03_0924_MVI_4060.MP4,6/3/2023 9:24,6/3/2023,9:24:00,Maria Bonita,female,adult,-40.89124,-3.82576,1,1,1,macauba,3,0,1,1,0,0,
2023-04-07_1145_00030,2023-04-07_1145_00030,2023-04-07_1145_00030.MTS,4/7/2023 11:45,4/7/2023,11:45:00,Canjica,male,subadult,-40.89345,-3.82714,1,0,4,macauba,3,0,3,0,3,0,
2023-04-07_1222_00036,2023-04-07_1222_00036,2023-04-07_1222_00036.MTS,4/7/2023 12:22,4/7/2023,12:22:00,Canjica,male,subadult,-40.8949,-3.82754,0,,,,,,,,,,
2023-04-07_1324_00045,2023-04-07_1324_00045,2023-04-07_1324_00045.MTS,4/7/2023 13:24,4/7/2023,13:24:00,Canjica,male,subadult,-40.89705,-3.82756,0,,,,,,,,,,
2023-04-07_1340_00048,2023-04-07_1340_00048,2023-04-07_1340_00048.MTS,4/7/2023 13:40,4/7/2023,13:40:00,Canjica,male,subadult,-40.89711,-3.82726,0,,,,,,,,,,
2023-04-07_1358_00053,2023-04-07_1358_00053,2023-04-07_1358_00053.MTS,4/7/2023 13:58,4/7/2023,13:58:00,Canjica,male,subadult,-40.89754,-3.82707,0,,,,,,,,,,
2023-04-07_1415_00056,2023-04-07_1415_00056,2023-04-07_1415_00056.MTS,4/7/2023 14:15,4/7/2023,14:15:00,Canjica,male,subadult,-40.89781,-3.82704,0,,,,,,,,,,
2023-03-02_0650_MVI_0899,2023-03-02_0650_MVI_0899,2023-03-02_0650_MVI_0899.MP4,3/2/2023 6:50,3/2/2023,6:50:00,Canjica,male,subadult,-40.89611,-3.82606,0,,,,,,,,,,
2023-04-07_1439_00061,2023-04-07_1439_00061,2023-04-07_1439_00061.MTS,4/7/2023 14:39,4/7/2023,14:39:00,Canjica,male,subadult,-40.89868,-3.82746,0,,,,,,,,,,
2023-03-02_0754_MVI_0905,2023-03-02_0754_MVI_0905,2023-03-02_0754_MVI_0905.MP4,3/2/2023 7:54,3/2/2023,7:54:00,Canjica,male,subadult,-40.8926,-3.8253,0,,,,,,,,,,
2023-04-07_1457_00064,2023-04-07_1457_00064,2023-04-07_1457_00064.MTS,4/7/2023 14:57,4/7/2023,14:57:00,Canjica,male,subadult,-40.89958,-3.82716,1,0,4,babacu,1,0,0,0,0,0,
2023-03-02_0911_MVI_0935,2023-03-02_0911_MVI_0935,2023-03-02_0911_MVI_0935.MP4,3/2/2023 9:11,3/2/2023,9:11:00,Canjica,male,subadult,-40.89314,-3.82574,0,,,,,,,,,,
2023-03-02_0946_MVI_0944,2023-03-02_0946_MVI_0944,2023-03-02_0946_MVI_0944.MP4,3/2/2023 9:46,3/2/2023,9:46:00,Canjica,male,subadult,-40.89424,-3.82615,0,,,,,,,,,,
2023-03-02_1019_MVI_0967,2023-03-02_1019_MVI_0967,2023-03-02_1019_MVI_0967.MP4,3/2/2023 10:19,3/2/2023,10:19:00,Canjica,male,subadult,-40.89518,-3.82688,1,0,3,macauba,2,0,1,0,1,0,
2023-02-01_1248_MVI_0544,2023-02-01_1248_MVI_0544,2023-02-01_1248_MVI_0544.MP4,2/1/2023 12:48,2/1/2023,12:48:00,Baleia,female,adult,-40.89676,-3.82756,0,,,,,,,,,,
2023-02-01_1350_MVI_0549,2023-02-01_1350_MVI_0549,2023-02-01_1350_MVI_0549.MP4,2/1/2023 13:50,2/1/2023,13:50:00,Baleia,female,adult,-40.89866,-3.82672,0,,,,,,,,,,
2023-02-03_0758_MVI_1001,2023-02-03_0758_MVI_1001,2023-02-03_0758_MVI_1001.MP4,2/3/2023 7:58,2/3/2023,7:58:00,Xote,female,adult,-40.89557,-3.82633,0,,,,,,,,,,
2023-02-03_0827_MVI_1007,2023-02-03_0827_MVI_1007,2023-02-03_0827_MVI_1007.MP4,2/3/2023 8:27,2/3/2023,8:27:00,Xote,female,adult,-40.89565,-3.82625,0,,,,,,,,,,
2023-02-03_0843_MVI_1010,2023-02-03_0843_MVI_1010,2023-02-03_0843_MVI_1010.MP4,2/3/2023 8:43,2/3/2023,8:43:00,Xote,female,adult,-40.89566,-3.82609,0,,,,,,,,,,
2023-02-03_1032_MVI_1015,2023-02-03_1032_MVI_1015,2023-02-03_1032_MVI_1015.MP4,2/3/2023 10:32,2/3/2023,10:32:00,Xote,female,adult,-40.89259,-3.82547,0,,,,,,,,,,
2023-07-01_0813_MVI_5163,2023-07-01_0813_MVI_5163,2023-07-01_0813_MVI_5163.MP4,7/1/2023 8:13,7/1/2023,8:13:00,Xote,female,adult,-40.89503,-3.82617,0,,,,,,,,,,
2023-07-01_0839_MVI_5168,2023-07-01_0839_MVI_5168,2023-07-01_0839_MVI_5168.MP4,7/1/2023 8:39,7/1/2023,8:39:00,Xote,female,adult,-40.89461,-3.82662,0,,,,,,,,,,
2023-07-01_0855_MVI_5172,2023-07-01_0855_MVI_5172,2023-07-01_0855_MVI_5172.MP4,7/1/2023 8:55,7/1/2023,8:55:00,Xote,female,adult,-40.89413,-3.82664,1,1,5,macauba,1,0,1,0,1,0,
2023-07-01_0911_MVI_5177,2023-07-01_0911_MVI_5177,2023-07-01_0911_MVI_5177.MP4,7/1/2023 9:11,7/1/2023,9:11:00,Xote,female,adult,-40.89409,-3.82683,1,1,3,macauba,1,0,1,0,1,0,
2023-07-01_0929_MVI_5180,2023-07-01_0929_MVI_5180,2023-07-01_0929_MVI_5180.MP4,7/1/2023 9:29,7/1/2023,9:29:00,Xote,female,adult,-40.89413,-3.82709,0,,,,,,,,,,
2023-07-01_0946_MVI_5184,2023-07-01_0946_MVI_5184,2023-07-01_0946_MVI_5184.MP4,7/1/2023 9:46,7/1/2023,9:46:00,Xote,female,adult,-40.89423,-3.8271,0,,,,,,,,,,
2023-07-01_1002_MVI_5187,2023-07-01_1002_MVI_5187,2023-07-01_1002_MVI_5187.MP4,7/1/2023 10:02,7/1/2023,10:02:00,Xote,female,adult,-40.89431,-3.82742,0,,,,,,,,,,
2023-03-02_1035_MVI_0974,2023-03-02_1035_MVI_0974,2023-03-02_1035_MVI_0974.MP4,3/2/2023 10:35,3/2/2023,10:35:00,Canjica,male,subadult,-40.89543,-3.82709,1,1,5,macauba,1,0,1,0,1,0,
2023-03-02_1117_MVI_0981,2023-03-02_1117_MVI_0981,2023-03-02_1117_MVI_0981.MP4,3/2/2023 11:17,3/2/2023,11:17:00,Canjica,male,subadult,-40.89798,-3.82713,0,,,,,,,,,,
2023-03-02_1215_MVI_1002,2023-03-02_1215_MVI_1002,2023-03-02_1215_MVI_1002.MP4,3/2/2023 12:15,3/2/2023,12:15:00,Canjica,male,subadult,-40.89798,-3.8267,0,,,,,,,,,,
2023-04-08_0919_00074,2023-04-08_0919_00074,2023-04-08_0919_00074.MTS,4/8/2023 9:19,4/8/2023,9:19:00,João Grilo,male,subadult,-40.89193,-3.82657,0,,,,,,,,,,
2023-04-08_0952_00082,2023-04-08_0952_00082,2023-04-08_0952_00082.MTS,4/8/2023 9:52,4/8/2023,9:52:00,João Grilo,male,subadult,-40.89213,-3.8268,0,,,,,,,,,,
2023-04-08_1007_00085,2023-04-08_1007_00085,2023-04-08_1007_00085.MTS,4/8/2023 10:07,4/8/2023,10:07:00,João Grilo,male,subadult,-40.8922,-3.82679,1,1,2,macauba,2,0,2,0,2,0,
2023-04-08_1026_00093,2023-04-08_1026_00093,2023-04-08_1026_00093.MTS,4/8/2023 10:26,4/8/2023,10:26:00,João Grilo,male,subadult,-40.89236,-3.82689,1,1,3,macauba,1,0,1,0,1,0,
2023-04-08_1056_00101,2023-04-08_1056_00101,2023-04-08_1056_00101.MTS,4/8/2023 10:56,4/8/2023,10:56:00,João Grilo,male,subadult,-40.89287,-3.82693,1,0,4,macauba,1,0,1,0,1,0,
2023-04-08_1127_00106,2023-04-08_1127_00106,2023-04-08_1127_00106.MTS,4/8/2023 11:27,4/8/2023,11:27:00,João Grilo,male,subadult,-40.8932,-3.82682,1,0,2,macauba,1,0,1,0,1,0,
2023-04-08_1145_00112,2023-04-08_1145_00112,2023-04-08_1145_00112.MTS,4/8/2023 11:45,4/8/2023,11:45:00,João Grilo,male,subadult,-40.89349,-3.82677,1,1,1,macauba,4,0,3,2,1,0,
2023-04-08_1238_00116,2023-04-08_1238_00116,2023-04-08_1238_00116.MTS,4/8/2023 12:38,4/8/2023,12:38:00,João Grilo,male,subadult,-40.89423,-3.82704,0,,,,,,,,,,
2023-04-08_1253_00119,2023-04-08_1253_00119,2023-04-08_1253_00119.MTS,4/8/2023 12:53,4/8/2023,12:53:00,João Grilo,male,subadult,-40.89471,-3.8269,0,,,,,,,,,,
2023-04-08_1309_00122,2023-04-08_1309_00122,2023-04-08_1309_00122.MTS,4/8/2023 13:09,4/8/2023,13:09:00,João Grilo,male,subadult,-40.89491,-3.8271,0,,,,,,,,,,
2023-04-08_1325_00124,2023-04-08_1325_00124,2023-04-08_1325_00124.MTS,4/8/2023 13:25,4/8/2023,13:25:00,João Grilo,male,subadult,-40.89556,-3.82691,1,1,1,macauba,3,0,2,0,2,0,
2023-04-08_1341_00130,2023-04-08_1341_00130,2023-04-08_1341_00130.MTS,4/8/2023 13:41,4/8/2023,13:41:00,João Grilo,male,subadult,-40.89606,-3.82704,1,1,3,macauba,2,0,2,1,1,0,
2023-04-08_1409_00134,2023-04-08_1409_00134,2023-04-08_1409_00134.MTS,4/8/2023 14:09,4/8/2023,14:09:00,João Grilo,male,subadult,-40.89677,-3.82743,1,1,1,macauba,2,0,2,1,1,0,
2023-04-08_1447_00139,2023-04-08_1447_00139,2023-04-08_1447_00139.MTS,4/8/2023 14:47,4/8/2023,14:47:00,João Grilo,male,subadult,-40.89765,-3.82769,1,1,2,babacu,2,0,0,0,0,0,
2023-03-02_1230_MVI_1006,2023-03-02_1230_MVI_1006,2023-03-02_1230_MVI_1006.MP4,3/2/2023 12:30,3/2/2023,12:30:00,Canjica,male,subadult,-40.89815,-3.82675,0,,,,,,,,,,
2023-03-02_1245_MVI_1010,2023-03-02_1245_MVI_1010,2023-03-02_1245_MVI_1010.MP4,3/2/2023 12:45,3/2/2023,12:45:00,Canjica,male,subadult,-40.89872,-3.82698,0,,,,,,,,,,
2023-07-01_1231_MVI_5196,2023-07-01_1231_MVI_5196,2023-07-01_1231_MVI_5196.MP4,7/1/2023 12:31,7/1/2023,12:31:00,Xote,female,adult,-40.89611,-3.82744,0,,,,,,,,,,
2023-03-02_1300_MVI_1015,2023-03-02_1300_MVI_1015,2023-03-02_1300_MVI_1015.MP4,3/2/2023 13:00,3/2/2023,13:00:00,Canjica,male,subadult,-40.89925,-3.8272,0,,,,,,,,,,
2023-07-01_1256_MVI_5201,2023-07-01_1256_MVI_5201,2023-07-01_1256_MVI_5201.MP4,7/1/2023 12:56,7/1/2023,12:56:00,Xote,female,adult,-40.89721,-3.82743,0,,,,,,,,,,
2023-03-02_1316_MVI_1020,2023-03-02_1316_MVI_1020,2023-03-02_1316_MVI_1020.MP4,3/2/2023 13:16,3/2/2023,13:16:00,Canjica,male,subadult,-40.89941,-3.82729,0,,,,,,,,,,
2023-06-03_0940_MVI_4064,2023-06-03_0940_MVI_4064,2023-06-03_0940_MVI_4064.MP4,6/3/2023 9:40,6/3/2023,9:40:00,Maria Bonita,female,adult,-40.89146,-3.82579,0,,,,,,,,,,
2023-07-01_1312_MVI_5204,2023-07-01_1312_MVI_5204,2023-07-01_1312_MVI_5204.MP4,7/1/2023 13:12,7/1/2023,13:12:00,Xote,female,adult,-40.89754,-3.82733,0,,,,,,,,,,
2023-07-01_1328_MVI_5207,2023-07-01_1328_MVI_5207,2023-07-01_1328_MVI_5207.MP4,7/1/2023 13:28,7/1/2023,13:28:00,Xote,female,adult,-40.89799,-3.82705,0,,,,,,,,,,
2023-03-02_1330_MVI_1023,2023-03-02_1330_MVI_1023,2023-03-02_1330_MVI_1023.MP4,3/2/2023 13:30,3/2/2023,13:30:00,Canjica,male,subadult,-40.89994,-3.82705,0,,,,,,,,,,
2023-07-01_1344_MVI_5211,2023-07-01_1344_MVI_5211,2023-07-01_1344_MVI_5211.MP4,7/1/2023 13:44,7/1/2023,13:44:00,Xote,female,adult,-40.89816,-3.8268,0,,,,,,,,,,
2023-06-03_0956_MVI_4067,2023-06-03_0956_MVI_4067,2023-06-03_0956_MVI_4067.MP4,6/3/2023 9:56,6/3/2023,9:56:00,Maria Bonita,female,adult,-40.89153,-3.82512,0,,,,,,,,,,
2023-07-01_1400_MVI_5214,2023-07-01_1400_MVI_5214,2023-07-01_1400_MVI_5214.MP4,7/1/2023 14:00,7/1/2023,14:00:00,Xote,female,adult,-40.89797,-3.82664,0,,,,,,,,,,
2023-06-03_1013_MVI_4071,2023-06-03_1013_MVI_4071,2023-06-03_1013_MVI_4071.MP4,6/3/2023 10:13,6/3/2023,10:13:00,Maria Bonita,female,adult,-40.89206,-3.82552,0,,,,,,,,,,
