sample_id,focal,minute,timestamp,individual,sex,age,height,nutcracking
2022-11-15_1003_MVI_7779_5,2022-11-15_1003_MVI_7779,5,2022-11-15 10:03:00,Maria Moura,female,adult,3,0
2022-11-15_1027_MVI_7780_5,2022-11-15_1027_MVI_7780,5,2022-11-15 10:27:00,Maria Moura,female,adult,0,0
2022-11-15_1103_MVI_7783_5,2022-11-15_1103_MVI_7783,5,2022-11-15 11:03:00,Maria Moura,female,adult,1.8,0
2022-11-15_1114_MVI_7784_5,2022-11-15_1114_MVI_7784,5,2022-11-15 11:14:00,Maria Moura,female,adult,1,0
2022-11-15_1131_MVI_7785_5,2022-11-15_1131_MVI_7785,5,2022-11-15 11:31:00,Maria Moura,female,adult,9,0
2022-11-15_1259_MVI_7788_5,2022-11-15_1259_MVI_7788,5,2022-11-15 12:59:00,Maria Moura,female,adult,1.8,0
2022-11-15_1342_MVI_7790_5,2022-11-15_1342_MVI_7790,5,2022-11-15 13:42:00,Maria Moura,female,adult,8,0
2022-11-15_1359_MVI_7791_5,2022-11-15_1359_MVI_7791,5,2022-11-15 13:59:00,Maria Moura,female,adult,9,0
2022-11-15_1426_MVI_7794_5,2022-11-15_1426_MVI_7794,5,2022-11-15 14:26:00,Maria Moura,female,adult,1.6,0
2022-11-16_0941_MVI_7810_5,2022-11-16_0941_MVI_7810,5,2022-11-16 09:41:00,Canjica,male,subadult,0,0
2022-11-16_0956_MVI_7814_5,2022-11-16_0956_MVI_7814,5,2022-11-16 09:56:00,Canjica,male,subadult,6,0
2022-11-16_1028_MVI_7822_5,2022-11-16_1028_MVI_7822,5,2022-11-16 10:28:00,Canjica,male,subadult,6,0
2022-11-16_1043_MVI_7829_5,2022-11-16_1043_MVI_7829,5,2022-11-16 10:43:00,Canjica,male,subadult,6,0
2022-11-16_1059_MVI_7833_5,2022-11-16_1059_MVI_7833,5,2022-11-16 10:59:00,Canjica,male,subadult,1,0
2022-11-16_1147_MVI_7839_5,2022-11-16_1147_MVI_7839,5,2022-11-16 11:47:00,Canjica,male,subadult,1.7,0
2022-11-16_1202_MVI_7842_5,2022-11-16_1202_MVI_7842,5,2022-11-16 12:02:00,Canjica,male,subadult,0,0
2022-11-16_1217_MVI_7845_5,2022-11-16_1217_MVI_7845,5,2022-11-16 12:17:00,Canjica,male,subadult,0.5,0
2022-11-19_0935_MVI_7840_5,2022-11-19_0935_MVI_7840,5,2022-11-19 09:35:00,Cuscuz,male,adult,6.5,0
2022-11-19_0951_MVI_7842_5,2022-11-19_0951_MVI_7842,5,2022-11-19 09:51:00,Cuscuz,male,adult,14,0
2022-11-20_0719_MVI_7849_5,2022-11-20_0719_MVI_7849,5,2022-11-20 07:19:00,Baleia,female,adult,13,1
2022-11-20_0846_MVI_7853_5,2022-11-20_0846_MVI_7853,5,2022-11-20 08:46:00,Baleia,female,adult,14,0
2022-11-20_0929_MVI_7856_5,2022-11-20_0929_MVI_7856,5,2022-11-20 09:29:00,Baleia,female,adult,1.7,1
2022-11-20_0946_MVI_7860_5,2022-11-20_0946_MVI_7860,5,2022-11-20 09:46:00,Baleia,female,adult,10,0
2022-11-20_1016_MVI_7866_5,2022-11-20_1016_MVI_7866,5,2022-11-20 10:16:00,Baleia,female,adult,12,0
2022-11-20_1032_MVI_7869_5,2022-11-20_1032_MVI_7869,5,2022-11-20 10:32:00,Baleia,female,adult,7,0
2022-11-20_1047_MVI_7874_5,2022-11-20_1047_MVI_7874,5,2022-11-20 10:47:00,Baleia,female,adult,5,0
2022-11-20_1104_MVI_7878_5,2022-11-20_1104_MVI_7878,5,2022-11-20 11:04:00,Baleia,female,adult,3,0
2023-03-02_1346_MVI_1027_5,2023-03-02_1346_MVI_1027,5,2023-03-02 13:46:00,Canjica,male,subadult,3.5,0
2023-03-02_1545_MVI_1032_5,2023-03-02_1545_MVI_1032,5,2023-03-02 15:45:00,Canjica,male,subadult,8,0
2023-03-04_0910_MVI_1053_5,2023-03-04_0910_MVI_1053,5,2023-03-04 09:10:00,Cajuína,female,adult,5,0
2023-04-09_0742_MVI_2096_5,2023-04-09_0742_MVI_2096,5,2023-04-09 07:42:00,Cajuína,female,adult,4.5,1
2023-04-09_0758_MVI_2099_5,2023-04-09_0758_MVI_2099,5,2023-04-09 07:58:00,Cajuína,female,adult,2,0
2023-04-09_0816_MVI_2103_5,2023-04-09_0816_MVI_2103,5,2023-04-09 08:16:00,Cajuína,female,adult,5,0
2023-04-09_0831_MVI_2107_5,2023-04-09_0831_MVI_2107,5,2023-04-09 08:31:00,Cajuína,female,adult,5,1
2023-04-09_0854_MVI_2114_5,2023-04-09_0854_MVI_2114,5,2023-04-09 08:54:00,Cajuína,female,adult,16,0
2023-04-09_0915_MVI_2120_5,2023-04-09_0915_MVI_2120,5,2023-04-09 09:15:00,Cajuína,female,adult,9,0
2023-04-09_0932_MVI_2125_5,2023-04-09_0932_MVI_2125,5,2023-04-09 09:32:00,Cajuína,female,adult,6,0
2023-07-03_1025_MVI_5275_5,2023-07-03_1025_MVI_5275,5,2023-07-03 10:25:00,Tapioca,female,adult,12,0
2023-07-03_1158_MVI_5289_5,2023-07-03_1158_MVI_5289,5,2023-07-03 11:58:00,Tapioca,female,adult,9,1
2023-07-03_1212_MVI_5291_5,2023-07-03_1212_MVI_5291,5,2023-07-03 12:12:00,Tapioca,female,adult,6,0
2023-07-03_1227_MVI_5294_5,2023-07-03_1227_MVI_5294,5,2023-07-03 12:27:00,Tapioca,female,adult,7,0
2023-07-03_1244_MVI_5297_5,2023-07-03_1244_MVI_5297,5,2023-07-03 12:44:00,Tapioca,female,adult,4,0
2023-07-03_1300_MVI_5302_5,2023-07-03_1300_MVI_5302,5,2023-07-03 13:00:00,Tapioca,female,adult,8,0
2023-07-03_1315_MVI_5305_5,2023-07-03_1315_MVI_5305,5,2023-07-03 13:15:00,Tapioca,female,adult,9,0
2023-07-03_1330_MVI_5309_5,2023-07-03_1330_MVI_5309,5,2023-07-03 13:30:00,Tapioca,female,adult,8,0
2023-07-03_1350_MVI_5314_5,2023-07-03_1350_MVI_5314,5,2023-07-03 13:50:00,Tapioca,female,adult,6,1
2023-07-03_1438_MVI_5319_5,2023-07-03_1438_MVI_5319,5,2023-07-03 14:38:00,Tapioca,female,adult,2,0
2023-07-03_1455_MVI_5327_5,2023-07-03_1455_MVI_5327,5,2023-07-03 14:55:00,Tapioca,female,adult,2,1
2023-07-03_1510_MVI_5331_5,2023-07-03_1510_MVI_5331,5,2023-07-03 15:10:00,Tapioca,female,adult,11,0
2023-07-03_1526_MVI_5335_5,2023-07-03_1526_MVI_5335,5,2023-07-03 15:26:00,Tapioca,female,adult,9,0
2023-07-03_1608_MVI_5342_5,2023-07-03_1608_MVI_5342,5,2023-07-03 16:08:00,Tapioca,female,adult,6,0
2023-03-04_0928_MVI_1059_5,2023-03-04_0928_MVI_1059,5,2023-03-04 09:28:00,Cajuína,female,adult,12,0
2023-03-04_1005_MVI_1079_5,2023-03-04_1005_MVI_1079,5,2023-03-04 10:05:00,Cajuína,female,adult,0,1
2023-06-06_0922_MVI_4136_5,2023-06-06_0922_MVI_4136,5,2023-06-06 09:22:00,Cajuína,female,adult,7,0
2023-06-06_0938_MVI_4142_5,2023-06-06_0938_MVI_4142,5,2023-06-06 09:38:00,Cajuína,female,adult,8,0
2023-03-04_1033_MVI_1083_5,2023-03-04_1033_MVI_1083,5,2023-03-04 10:33:00,Cajuína,female,adult,0,1
2023-03-04_1056_MVI_1095_5,2023-03-04_1056_MVI_1095,5,2023-03-04 10:56:00,Cajuína,female,adult,10,0
2023-03-04_1213_MVI_1105_5,2023-03-04_1213_MVI_1105,5,2023-03-04 12:13:00,Cajuína,female,adult,7,1
2023-06-06_0954_MVI_4147_5,2023-06-06_0954_MVI_4147,5,2023-06-06 09:54:00,Cajuína,female,adult,3,1
2023-06-06_1019_MVI_4153_5,2023-06-06_1019_MVI_4153,5,2023-06-06 10:19:00,Cajuína,female,adult,0,1
2023-06-06_1032_MVI_4157_5,2023-06-06_1032_MVI_4157,5,2023-06-06 10:32:00,Cajuína,female,adult,5,1
2023-06-06_1048_MVI_4161_5,2023-06-06_1048_MVI_4161,5,2023-06-06 10:48:00,Cajuína,female,adult,3,0
2023-06-06_1103_MVI_4164_5,2023-06-06_1103_MVI_4164,5,2023-06-06 11:03:00,Cajuína,female,adult,7,1
2023-06-06_1119_MVI_4167_5,2023-06-06_1119_MVI_4167,5,2023-06-06 11:19:00,Cajuína,female,adult,11,0
2023-06-06_1135_MVI_4171_5,2023-06-06_1135_MVI_4171,5,2023-06-06 11:35:00,Cajuína,female,adult,2,0
2022-11-20_1131_MVI_7881_5,2022-11-20_1131_MVI_7881,5,2022-11-20 11:31:00,Baleia,female,adult,3,0
2023-06-06_1236_MVI_4185_5,2023-06-06_1236_MVI_4185,5,2023-06-06 12:36:00,Cajuína,female,adult,10,1
2022-11-20_1137_MVI_7885_5,2022-11-20_1137_MVI_7885,5,2022-11-20 11:37:00,Baleia,female,adult,4.5,0
2022-11-20_1228_MVI_7890_5,2022-11-20_1228_MVI_7890,5,2022-11-20 12:28:00,Baleia,female,adult,4.5,0
2022-11-20_1245_MVI_7893_5,2022-11-20_1245_MVI_7893,5,2022-11-20 12:45:00,Baleia,female,adult,2,0
2022-11-20_1302_MVI_7898_5,2022-11-20_1302_MVI_7898,5,2022-11-20 13:02:00,Baleia,female,adult,0.1,0
2022-11-20_1318_MVI_7903_5,2022-11-20_1318_MVI_7903,5,2022-11-20 13:18:00,Baleia,female,adult,2.2,0
2022-11-20_1335_MVI_7908_5,2022-11-20_1335_MVI_7908,5,2022-11-20 13:35:00,Baleia,female,adult,0.1,0
2022-11-20_1352_MVI_7912_5,2022-11-20_1352_MVI_7912,5,2022-11-20 13:52:00,Baleia,female,adult,0.4,1
2022-11-20_1442_MVI_7916_5,2022-11-20_1442_MVI_7916,5,2022-11-20 14:42:00,Baleia,female,adult,8,0
2023-06-06_1254_MVI_4192_5,2023-06-06_1254_MVI_4192,5,2023-06-06 12:54:00,Cajuína,female,adult,12,0
2023-06-06_1315_MVI_4196_5,2023-06-06_1315_MVI_4196,5,2023-06-06 13:15:00,Cajuína,female,adult,4,0
2023-06-06_1422_MVI_4200_5,2023-06-06_1422_MVI_4200,5,2023-06-06 14:22:00,Cajuína,female,adult,3,0
2023-06-06_1456_MVI_4204_5,2023-06-06_1456_MVI_4204,5,2023-06-06 14:56:00,Cajuína,female,adult,14,0
2022-11-21_0830_MVI_7877_5,2022-11-21_0830_MVI_7877,5,2022-11-21 08:30:00,Canjica,male,subadult,8,0
2022-11-21_0847_MVI_7883_5,2022-11-21_0847_MVI_7883,5,2022-11-21 08:47:00,Canjica,male,subadult,4.5,0
2022-11-21_0905_MVI_7886_5,2022-11-21_0905_MVI_7886,5,2022-11-21 09:05:00,Canjica,male,subadult,15,0
2022-11-21_0924_MVI_7891_5,2022-11-21_0924_MVI_7891,5,2022-11-21 09:24:00,Canjica,male,subadult,13,0
2022-11-21_0954_MVI_7896_5,2022-11-21_0954_MVI_7896,5,2022-11-21 09:54:00,Canjica,male,subadult,14,0
2022-11-21_1116_MVI_7916_5,2022-11-21_1116_MVI_7916,5,2022-11-21 11:16:00,Canjica,male,subadult,7,0
2022-11-21_1157_MVI_7922_5,2022-11-21_1157_MVI_7922,5,2022-11-21 11:57:00,Canjica,male,subadult,0.5,1
2023-03-04_1244_MVI_1119_5,2023-03-04_1244_MVI_1119,5,2023-03-04 12:44:00,Cajuína,female,adult,5,1
2023-07-05_0721_MVI_5346_5,2023-07-05_0721_MVI_5346,5,2023-07-05 07:21:00,Maria Moura,female,adult,9,0
2023-07-05_0741_MVI_5350_5,2023-07-05_0741_MVI_5350,5,2023-07-05 07:41:00,Maria Moura,female,adult,11,0
2023-07-05_0757_MVI_5354_5,2023-07-05_0757_MVI_5354,5,2023-07-05 07:57:00,Maria Moura,female,adult,5,0
2023-07-05_0835_MVI_5360_5,2023-07-05_0835_MVI_5360,5,2023-07-05 08:35:00,Maria Moura,female,adult,10,0
2023-07-05_0850_MVI_5364_5,2023-07-05_0850_MVI_5364,5,2023-07-05 08:50:00,Maria Moura,female,adult,0,1
2023-07-05_0906_MVI_5368_5,2023-07-05_0906_MVI_5368,5,2023-07-05 09:06:00,Maria Moura,female,adult,10,0
2023-07-05_0936_MVI_5374_5,2023-07-05_0936_MVI_5374,5,2023-07-05 09:36:00,Maria Moura,female,adult,0,1
2023-07-05_0950_MVI_5377_5,2023-07-05_0950_MVI_5377,5,2023-07-05 09:50:00,Maria Moura,female,adult,6,0
2023-07-05_1012_MVI_5381_5,2023-07-05_1012_MVI_5381,5,2023-07-05 10:12:00,Maria Moura,female,adult,2.5,1
2023-07-05_1035_MVI_5388_5,2023-07-05_1035_MVI_5388,5,2023-07-05 10:35:00,Maria Moura,female,adult,5,0
2023-07-05_1049_MVI_5391_5,2023-07-05_1049_MVI_5391,5,2023-07-05 10:49:00,Maria Moura,female,adult,3,0
2023-07-05_1104_MVI_5394_5,2023-07-05_1104_MVI_5394,5,2023-07-05 11:04:00,Maria Moura,female,adult,0,1
2023-07-05_1152_MVI_5403_5,2023-07-05_1152_MVI_5403,5,2023-07-05 11:52:00,Maria Moura,female,adult,6,0
2022-11-21_1422_MVI_7944_5,2022-11-21_1422_MVI_7944,5,2022-11-21 14:22:00,Canjica,male,subadult,5,0
2022-11-21_1500_MVI_7949_5,2022-11-21_1500_MVI_7949,5,2022-11-21 15:00:00,Canjica,male,subadult,9,0
2022-11-23_0815_MVI_7947_5,2022-11-23_0815_MVI_7947,5,2022-11-23 08:15:00,Maria Bonita,female,adult,10,0
2022-11-23_0832_MVI_7950_5,2022-11-23_0832_MVI_7950,5,2022-11-23 08:32:00,Maria Bonita,female,adult,9,0
2022-11-23_0847_MVI_7952_5,2022-11-23_0847_MVI_7952,5,2022-11-23 08:47:00,Maria Bonita,female,adult,8,0
2022-11-23_0902_MVI_7954_5,2022-11-23_0902_MVI_7954,5,2022-11-23 09:02:00,Maria Bonita,female,adult,5,0
2022-11-23_0908_MVI_7957_5,2022-11-23_0908_MVI_7957,5,2022-11-23 09:08:00,Maria Bonita,female,adult,12,0
2022-11-23_0932_MVI_7959_5,2022-11-23_0932_MVI_7959,5,2022-11-23 09:32:00,Maria Bonita,female,adult,17,0
2022-11-23_1050_MVI_7983_5,2022-11-23_1050_MVI_7983,5,2022-11-23 10:50:00,Maria Bonita,female,adult,7,0
2022-11-23_1105_MVI_7987_5,2022-11-23_1105_MVI_7987,5,2022-11-23 11:05:00,Maria Bonita,female,adult,7,0
2022-11-23_1224_MVI_7991_5,2022-11-23_1224_MVI_7991,5,2022-11-23 12:24:00,Maria Bonita,female,adult,0.5,0
2022-11-23_1405_MVI_8008_5,2022-11-23_1405_MVI_8008,5,2022-11-23 14:05:00,Maria Bonita,female,adult,9,0
2022-11-23_1541_MVI_8014_5,2022-11-23_1541_MVI_8014,5,2022-11-23 15:41:00,Maria Bonita,female,adult,8,0
2022-11-23_1556_MVI_8017_5,2022-11-23_1556_MVI_8017,5,2022-11-23 15:56:00,Maria Bonita,female,adult,8,0
2022-11-25_0728_MVI_8020_5,2022-11-25_0728_MVI_8020,5,2022-11-25 07:28:00,Tapioca,female,adult,0,1
2022-11-25_0743_MVI_8024_5,2022-11-25_0743_MVI_8024,5,2022-11-25 07:43:00,Tapioca,female,adult,3,1
2022-11-25_0808_MVI_8032_5,2022-11-25_0808_MVI_8032,5,2022-11-25 08:08:00,Tapioca,female,adult,0.5,0
2022-11-25_0823_MVI_8037_5,2022-11-25_0823_MVI_8037,5,2022-11-25 08:23:00,Tapioca,female,adult,6,0
2022-11-25_0851_MVI_8042_5,2022-11-25_0851_MVI_8042,5,2022-11-25 08:51:00,Tapioca,female,adult,6,0
2022-11-25_0907_MVI_8048_5,2022-11-25_0907_MVI_8048,5,2022-11-25 09:07:00,Tapioca,female,adult,9,0
2022-11-25_0922_MVI_8050_5,2022-11-25_0922_MVI_8050,5,2022-11-25 09:22:00,Tapioca,female,adult,1,0
2022-11-25_1003_MVI_8060_5,2022-11-25_1003_MVI_8060,5,2022-11-25 10:03:00,Tapioca,female,adult,1.5,0
2022-11-25_1329_MVI_8077_5,2022-11-25_1329_MVI_8077,5,2022-11-25 13:29:00,Tapioca,female,adult,8.5,0
2022-11-25_1353_MVI_8081_5,2022-11-25_1353_MVI_8081,5,2022-11-25 13:53:00,Tapioca,female,adult,3,0
2023-03-04_1308_MVI_1137_5,2023-03-04_1308_MVI_1137,5,2023-03-04 13:08:00,Cajuína,female,adult,4.5,1
2023-03-04_1408_MVI_1153_5,2023-03-04_1408_MVI_1153,5,2023-03-04 14:08:00,Cajuína,female,adult,7,0
2023-03-04_1429_MVI_1156_5,2023-03-04_1429_MVI_1156,5,2023-03-04 14:29:00,Cajuína,female,adult,12,0
2023-02-03_1050_MVI_1019_5,2023-02-03_1050_MVI_1019,5,2023-02-03 10:50:00,Xote,female,adult,6,0
2023-02-03_1050_MVI_1019_5,2023-02-03_1050_MVI_1019,5,2023-02-03 10:50:00,Xote,female,adult,6,0
2023-02-03_1107_MVI_0560_5,2023-02-03_1107_MVI_0560,5,2023-02-03 11:07:00,Xote,female,adult,3,0
2023-02-03_1124_MVI_0564_5,2023-02-03_1124_MVI_0564,5,2023-02-03 11:24:00,Xote,female,adult,6,0
2023-02-03_1141_MVI_1026_5,2023-02-03_1141_MVI_1026,5,2023-02-03 11:41:00,Xote,female,adult,8,0
2023-02-03_1158_MVI_1033_5,2023-02-03_1158_MVI_1033,5,2023-02-03 11:58:00,Xote,female,adult,7,1
2023-02-03_1230_MVI_1040_5,2023-02-03_1230_MVI_1040,5,2023-02-03 12:30:00,Xote,female,adult,1.6,0
2023-02-03_1304_MVI_1044_5,2023-02-03_1304_MVI_1044,5,2023-02-03 13:04:00,Xote,female,adult,7.5,0
2023-02-03_1326_MVI_1049_5,2023-02-03_1326_MVI_1049,5,2023-02-03 13:26:00,Xote,female,adult,8,0
2023-02-03_1341_MVI_1052_5,2023-02-03_1341_MVI_1052,5,2023-02-03 13:41:00,Xote,female,adult,3.5,0
2023-02-03_1504_MVI_1062_5,2023-02-03_1504_MVI_1062,5,2023-02-03 15:04:00,Xote,female,adult,8,0
2023-02-03_1603_MVI_1067_5,2023-02-03_1603_MVI_1067,5,2023-02-03 16:03:00,Xote,female,adult,5,0
2023-02-04_0815_MVI_0577_5,2023-02-04_0815_MVI_0577,5,2023-02-04 08:15:00,João Grilo,male,subadult,3,1
2023-02-05_0717_MVI_0586_5,2023-02-05_0717_MVI_0586,5,2023-02-05 07:17:00,João Grilo,male,subadult,5,0
2023-02-05_0845_MVI_0590_5,2023-02-05_0845_MVI_0590,5,2023-02-05 08:45:00,João Grilo,male,subadult,3,0
2023-02-05_0926_MVI_0596_5,2023-02-05_0926_MVI_0596,5,2023-02-05 09:26:00,João Grilo,male,subadult,7,0
2023-02-05_1004_MVI_0600_5,2023-02-05_1004_MVI_0600,5,2023-02-05 10:04:00,João Grilo,male,subadult,1.5,1
2023-02-05_1024_MVI_0604_5,2023-02-05_1024_MVI_0604,5,2023-02-05 10:24:00,João Grilo,male,subadult,0,1
2023-02-05_1042_MVI_0609_5,2023-02-05_1042_MVI_0609,5,2023-02-05 10:42:00,João Grilo,male,subadult,0,0
2023-02-05_1058_MVI_0612_5,2023-02-05_1058_MVI_0612,5,2023-02-05 10:58:00,João Grilo,male,subadult,5,0
2023-02-05_1133_MVI_0619_5,2023-02-05_1133_MVI_0619,5,2023-02-05 11:33:00,João Grilo,male,subadult,2.5,0
2023-02-05_1149_MVI_0623_5,2023-02-05_1149_MVI_0623,5,2023-02-05 11:49:00,João Grilo,male,subadult,0.5,1
2023-02-05_1213_MVI_0627_5,2023-02-05_1213_MVI_0627,5,2023-02-05 12:13:00,João Grilo,male,subadult,2,1
2023-02-05_1337_MVI_0633_5,2023-02-05_1337_MVI_0633,5,2023-02-05 13:37:00,João Grilo,male,subadult,1,0
2023-02-05_1352_MVI_0638_5,2023-02-05_1352_MVI_0638,5,2023-02-05 13:52:00,João Grilo,male,subadult,4,0
2023-02-05_1408_MVI_0643_5,2023-02-05_1408_MVI_0643,5,2023-02-05 14:08:00,João Grilo,male,subadult,1.5,0
2023-02-05_1434_MVI_0648_5,2023-02-05_1434_MVI_0648,5,2023-02-05 14:34:00,João Grilo,male,subadult,0,0
2023-02-05_1513_MVI_0655_5,2023-02-05_1513_MVI_0655,5,2023-02-05 15:13:00,João Grilo,male,subadult,4,0
2022-11-12_0647_MVI_7599_5,2022-11-12_0647_MVI_7599,5,2022-11-12 06:47:00,Fabiano,male,adult,12,0
2022-11-12_0702_MVI_7600_5,2022-11-12_0702_MVI_7600,5,2022-11-12 07:02:00,Fabiano,male,adult,12,0
2022-11-12_0718_MVI_7601_5,2022-11-12_0718_MVI_7601,5,2022-11-12 07:18:00,Fabiano,male,adult,13,0
2022-11-12_0745_MVI_7603_5,2022-11-12_0745_MVI_7603,5,2022-11-12 07:45:00,Fabiano,male,adult,10,0
2022-11-12_0802_MVI_7604_5,2022-11-12_0802_MVI_7604,5,2022-11-12 08:02:00,Fabiano,male,adult,13,0
2022-11-12_0818_MVI_7605_5,2022-11-12_0818_MVI_7605,5,2022-11-12 08:18:00,Fabiano,male,adult,1.7,0
2022-11-12_0843_MVI_7607_5,2022-11-12_0843_MVI_7607,5,2022-11-12 08:43:00,Fabiano,male,adult,9,0
2022-11-12_0859_MVI_7609_5,2022-11-12_0859_MVI_7609,5,2022-11-12 08:59:00,Fabiano,male,adult,10,0
2022-11-12_0915_MVI_7611_5,2022-11-12_0915_MVI_7611,5,2022-11-12 09:15:00,Fabiano,male,adult,7,0
2022-11-12_0932_MVI_7613_5,2022-11-12_0932_MVI_7613,5,2022-11-12 09:32:00,Fabiano,male,adult,8,0
2022-11-12_1006_MVI_7614_5,2022-11-12_1006_MVI_7614,5,2022-11-12 10:06:00,Fabiano,male,adult,8,0
2022-11-12_1055_MVI_7617_5,2022-11-12_1055_MVI_7617,5,2022-11-12 10:55:00,Fabiano,male,adult,12,0
2022-11-12_0932_MVI_7612_5,2022-11-12_0932_MVI_7612,5,2022-11-12 09:32:00,Fabiano,male,adult,0.3,0
2022-11-12_1023_MVI_7615_5,2022-11-12_1023_MVI_7615,5,2022-11-12 10:23:00,Fabiano,male,adult,6,0
2022-11-12_1039_MVI_7616_5,2022-11-12_1039_MVI_7616,5,2022-11-12 10:39:00,Fabiano,male,adult,6,0
2022-11-12_1110_MVI_7618_5,2022-11-12_1110_MVI_7618,5,2022-11-12 11:10:00,Fabiano,male,adult,8,0
2022-11-12_1127_MVI_7619_5,2022-11-12_1127_MVI_7619,5,2022-11-12 11:27:00,Fabiano,male,adult,6,0
2023-02-06_0910_MVI_0661_5,2023-02-06_0910_MVI_0661,5,2023-02-06 09:10:00,Açucena,female,adult,5,1
2023-02-06_0925_MVI_0664_5,2023-02-06_0925_MVI_0664,5,2023-02-06 09:25:00,Açucena,female,adult,0,0
2023-02-06_0940_MVI_0671_5,2023-02-06_0940_MVI_0671,5,2023-02-06 09:40:00,Açucena,female,adult,5,1
2023-02-06_1014_MVI_0685_5,2023-02-06_1014_MVI_0685,5,2023-02-06 10:14:00,Açucena,female,adult,7,1
2023-02-06_1043_MVI_0693_5,2023-02-06_1043_MVI_0693,5,2023-02-06 10:43:00,Açucena,female,adult,4,0
2023-02-06_1058_MVI_0696_5,2023-02-06_1058_MVI_0696,5,2023-02-06 10:58:00,Açucena,female,adult,8,0
2023-02-06_1113_MVI_0699_5,2023-02-06_1113_MVI_0699,5,2023-02-06 11:13:00,Açucena,female,adult,5,0
2023-02-06_1129_MVI_0702_5,2023-02-06_1129_MVI_0702,5,2023-02-06 11:29:00,Açucena,female,adult,8,0
2023-02-06_1144_MVI_0705_5,2023-02-06_1144_MVI_0705,5,2023-02-06 11:44:00,Açucena,female,adult,6,0
2023-02-06_1159_MVI_0709_5,2023-02-06_1159_MVI_0709,5,2023-02-06 11:59:00,Açucena,female,adult,5,0
2023-02-06_1215_MVI_0713_5,2023-02-06_1215_MVI_0713,5,2023-02-06 12:15:00,Açucena,female,adult,9,0
2023-02-06_1230_MVI_0716_5,2023-02-06_1230_MVI_0716,5,2023-02-06 12:30:00,Açucena,female,adult,7,0
2023-02-06_1245_MVI_0719_5,2023-02-06_1245_MVI_0719,5,2023-02-06 12:45:00,Açucena,female,adult,6,0
2023-02-06_1327_MVI_0729_5,2023-02-06_1327_MVI_0729,5,2023-02-06 13:27:00,Açucena,female,adult,9,0
2023-02-06_1341_MVI_0733_5,2023-02-06_1341_MVI_0733,5,2023-02-06 13:41:00,Açucena,female,adult,11,0
2023-02-06_1356_MVI_0736_5,2023-02-06_1356_MVI_0736,5,2023-02-06 13:56:00,Açucena,female,adult,11,0
2023-02-06_1423_MVI_0740_5,2023-02-06_1423_MVI_0740,5,2023-02-06 14:23:00,Açucena,female,adult,6,0
2023-02-06_1438_MVI_0743_5,2023-02-06_1438_MVI_0743,5,2023-02-06 14:38:00,Açucena,female,adult,7,0
2023-02-06_1453_MVI_0746_5,2023-02-06_1453_MVI_0746,5,2023-02-06 14:53:00,Açucena,female,adult,2.8,0
2023-02-06_1508_MVI_0749_5,2023-02-06_1508_MVI_0749,5,2023-02-06 15:08:00,Açucena,female,adult,10,0
2023-02-07_1014_MVI_0755_5,2023-02-07_1014_MVI_0755,5,2023-02-07 10:14:00,Cuscuz,male,adult,12,0
2023-02-07_1031_MVI_0759_5,2023-02-07_1031_MVI_0759,5,2023-02-07 10:31:00,Cuscuz,male,adult,5,0
2023-02-07_1048_MVI_0763_5,2023-02-07_1048_MVI_0763,5,2023-02-07 10:48:00,Cuscuz,male,adult,3,0
2023-02-08_0719_MVI_0768_5,2023-02-08_0719_MVI_0768,5,2023-02-08 07:19:00,Mucunzá,male,subadult,9,0
2023-02-08_0734_MVI_0772_5,2023-02-08_0734_MVI_0772,5,2023-02-08 07:34:00,Mucunzá,male,subadult,9,0
2023-02-08_0749_MVI_0775_5,2023-02-08_0749_MVI_0775,5,2023-02-08 07:49:00,Mucunzá,male,subadult,5,0
2023-02-08_0819_MVI_0783_5,2023-02-08_0819_MVI_0783,5,2023-02-08 08:19:00,Mucunzá,male,subadult,1.5,1
2023-02-08_0837_MVI_0790_5,2023-02-08_0837_MVI_0790,5,2023-02-08 08:37:00,Mucunzá,male,subadult,7,1
2023-02-08_0931_MVI_0795_5,2023-02-08_0931_MVI_0795,5,2023-02-08 09:31:00,Mucunzá,male,subadult,3,0
2023-02-08_0946_MVI_0800_5,2023-02-08_0946_MVI_0800,5,2023-02-08 09:46:00,Mucunzá,male,subadult,2.5,0
2023-02-08_1001_MVI_0803_5,2023-02-08_1001_MVI_0803,5,2023-02-08 10:01:00,Mucunzá,male,subadult,3,1
2023-03-04_1444_MVI_1160_5,2023-03-04_1444_MVI_1160,5,2023-03-04 14:44:00,Cajuína,female,adult,10,0
2023-03-04_1503_MVI_1164_5,2023-03-04_1503_MVI_1164,5,2023-03-04 15:03:00,Cajuína,female,adult,12,0
2023-02-08_1016_MVI_0806_5,2023-02-08_1016_MVI_0806,5,2023-02-08 10:16:00,Mucunzá,male,subadult,0,0
2023-02-08_1031_MVI_0809_5,2023-02-08_1031_MVI_0809,5,2023-02-08 10:31:00,Mucunzá,male,subadult,1,0
2023-02-08_1046_MVI_0812_5,2023-02-08_1046_MVI_0812,5,2023-02-08 10:46:00,Mucunzá,male,subadult,0,0
2023-02-08_1115_MVI_0818_5,2023-02-08_1115_MVI_0818,5,2023-02-08 11:15:00,Mucunzá,male,subadult,8,0
2023-02-08_1130_MVI_0821_5,2023-02-08_1130_MVI_0821,5,2023-02-08 11:30:00,Mucunzá,male,subadult,0,0
