focal,timestamp,individual,sex,age,location.long,location.lat,focal_begin,nutcracking
2022-12-10_1239_MVI_8638,2022-12-10 12:39:00,Cajuína,female,adult,-40.89564,-3.82696,0,1
2022-12-10_1256_MVI_8642,2022-12-10 12:56:00,Cajuína,female,adult,-40.89533,-3.82671,0,1
2022-12-10_1313_MVI_8647,2022-12-10 13:13:00,Cajuína,female,adult,-40.89537,-3.82658,0,1
2022-12-10_1331_MVI_8652,2022-12-10 13:31:00,Cajuína,female,adult,-40.89524,-3.82678,0,0
2022-12-10_1416_MVI_8660,2022-12-10 14:16:00,Cajuína,female,adult,-40.89786,-3.82710,0,0
2022-12-10_1433_MVI_8663,2022-12-10 14:33:00,Cajuína,female,adult,-40.89819,-3.82719,0,0
2022-12-10_1448_MVI_8666,2022-12-10 14:48:00,Cajuína,female,adult,-40.89811,-3.82713,0,0
2022-12-10_1504_MVI_8669,2022-12-10 15:04:00,Cajuína,female,adult,-40.89824,-3.82688,0,0
2022-12-10_1521_MVI_8672,2022-12-10 15:21:00,Cajuína,female,adult,-40.89858,-3.82642,0,0
2022-12-10_1543_MVI_8678,2022-12-10 15:43:00,Cajuína,female,adult,-40.89941,-3.82616,0,0
2022-12-11_0744_MVI_8311,2022-12-11 07:44:00,Maria Moura,female,adult,-40.89595,-3.82574,0,0
2022-12-11_0928_MVI_8316,2022-12-11 09:28:00,Maria Moura,female,adult,-40.89201,-3.82585,0,0
2022-12-11_0953_MVI_8321,2022-12-11 09:53:00,Maria Moura,female,adult,-40.89159,-3.82566,0,0
2022-12-11_1010_MVI_8326,2022-12-11 10:10:00,Maria Moura,female,adult,-40.89110,-3.82549,0,0
2022-12-11_1034_MVI_8331,2022-12-11 10:34:00,Maria Moura,female,adult,-40.89058,-3.82530,0,0
2022-12-11_1055_MVI_8335,2022-12-11 10:55:00,Maria Moura,female,adult,-40.89088,-3.82542,0,0
2022-12-11_1115_MVI_8339,2022-12-11 11:15:00,Maria Moura,female,adult,-40.89156,-3.82578,0,0
2022-12-11_1241_MVI_8343,2022-12-11 12:41:00,Maria Moura,female,adult,-40.89198,-3.82574,0,1
2022-12-11_1257_MVI_8346,2022-12-11 12:57:00,Maria Moura,female,adult,-40.89191,-3.82560,0,0
2022-12-11_1313_MVI_8350,2022-12-11 13:13:00,Maria Moura,female,adult,-40.89236,-3.82577,0,0
2022-12-11_1352_MVI_8357,2022-12-11 13:52:00,Maria Moura,female,adult,-40.89298,-3.82501,0,0
2022-12-12_0712_MVI_8705,2022-12-12 07:12:00,João Grilo,male,subadult,-40.89569,-3.82628,0,1
2022-12-12_0727_MVI_8711,2022-12-12 07:27:00,João Grilo,male,subadult,-40.89536,-3.82647,0,1
2022-12-12_0739_MVI_8715,2022-12-12 07:39:00,João Grilo,male,subadult,-40.89488,-3.82645,0,0
2022-12-12_0749_MVI_8718,2022-12-12 07:49:00,João Grilo,male,subadult,-40.89470,-3.82604,0,0
2022-12-12_1022_MVI_8741,2022-12-12 10:22:00,João Grilo,male,subadult,-40.89132,-3.82582,0,0
2022-12-12_1037_MVI_8745,2022-12-12 10:37:00,João Grilo,male,subadult,-40.89165,-3.82609,0,0
2022-12-12_1052_MVI_8750,2022-12-12 10:52:00,João Grilo,male,subadult,-40.89178,-3.82650,0,1
2022-12-12_1107_MVI_8753,2022-12-12 11:07:00,João Grilo,male,subadult,-40.89180,-3.82651,0,0
2022-12-12_1122_MVI_8758,2022-12-12 11:22:00,João Grilo,male,subadult,-40.89189,-3.82639,0,1
2022-12-12_1137_MVI_8765,2022-12-12 11:37:00,João Grilo,male,subadult,-40.89206,-3.82654,0,0
2022-12-12_1207_MVI_8768,2022-12-12 12:07:00,João Grilo,male,subadult,-40.89215,-3.82626,0,0
2022-12-12_1222_MVI_8771,2022-12-12 12:22:00,João Grilo,male,subadult,-40.89209,-3.82614,0,0
2022-12-12_1238_MVI_8774,2022-12-12 12:38:00,João Grilo,male,subadult,-40.89252,-3.82607,0,0
2022-12-12_1257_MVI_8778,2022-12-12 12:57:00,João Grilo,male,subadult,-40.89269,-3.82580,0,0
2022-12-12_1311_MVI_8781,2022-12-12 13:11:00,João Grilo,male,subadult,-40.89230,-3.82539,0,0
2022-12-12_1327_MVI_8784,2022-12-12 13:27:00,João Grilo,male,subadult,-40.89188,-3.82541,0,0
2022-12-12_1347_MVI_8789,2022-12-12 13:47:00,João Grilo,male,subadult,-40.89135,-3.82524,0,0
2022-12-12_1402_MVI_8792,2022-12-12 14:02:00,João Grilo,male,subadult,-40.89170,-3.82546,0,1
2022-12-12_1417_MVI_8797,2022-12-12 14:17:00,João Grilo,male,subadult,-40.89183,-3.82562,0,1
2022-12-12_1615_MVI_8811,2022-12-12 16:15:00,João Grilo,male,subadult,-40.89324,-3.82708,0,0
2022-12-12_1630_MVI_8813,2022-12-12 16:30:00,João Grilo,male,subadult,-40.89473,-3.82721,0,0
2022-12-12_1702_MVI_8816,2022-12-12 17:02:00,João Grilo,male,subadult,-40.89491,-3.82811,0,0
2022-12-12_1708_MVI_8384,2022-12-12 17:08:00,João Grilo,male,subadult,-40.89526,-3.82830,0,0
2022-12-13_1220_MVI_8393,2022-12-13 12:20:00,Xote,female,adult,-40.89867,-3.82814,0,0
2022-12-13_1236_MVI_8396,2022-12-13 12:36:00,Xote,female,adult,-40.89902,-3.82810,0,0
2022-12-13_1252_MVI_8399,2022-12-13 12:52:00,Xote,female,adult,-40.89894,-3.82820,0,0
2022-12-13_1309_MVI_8402,2022-12-13 13:09:00,Xote,female,adult,-40.89877,-3.82823,0,0
2022-12-13_1328_MVI_8406,2022-12-13 13:28:00,Xote,female,adult,-40.89895,-3.82828,0,0
2022-12-13_1340_MVI_8408,2022-12-13 13:40:00,Xote,female,adult,-40.89935,-3.82842,0,0
2022-12-13_1402_MVI_8412,2022-12-13 14:02:00,Xote,female,adult,-40.89948,-3.82837,0,0
2022-12-13_1418_MVI_8415,2022-12-13 14:18:00,Xote,female,adult,-40.89931,-3.82848,0,0
2022-12-13_1436_MVI_8418,2022-12-13 14:36:00,Xote,female,adult,-40.89934,-3.82829,0,0
2022-12-13_1452_MVI_8421,2022-12-13 14:52:00,Xote,female,adult,-40.89951,-3.82821,0,0
2022-12-16_1056_MVI_8529,2022-12-16 10:56:00,Cuscuz,male,adult,-40.89119,-3.82546,0,1
2022-12-16_1112_MVI_8532,2022-12-16 11:12:00,Cuscuz,male,adult,-40.89131,-3.82589,0,0
2022-12-16_1128_MVI_8535,2022-12-16 11:28:00,Cuscuz,male,adult,-40.89145,-3.82602,0,0
2022-12-16_1143_MVI_8539,2022-12-16 11:43:00,Cuscuz,male,adult,-40.89157,-3.82615,0,0
2022-12-16_1207_MVI_8543,2022-12-16 12:07:00,Cuscuz,male,adult,-40.89134,-3.82686,0,0
2022-12-16_1222_MVI_8546,2022-12-16 12:22:00,Cuscuz,male,adult,-40.89170,-3.82675,0,0
2022-12-16_1239_MVI_8549,2022-12-16 12:39:00,Cuscuz,male,adult,-40.89225,-3.82668,0,0
2022-12-16_1255_MVI_8553,2022-12-16 12:55:00,Cuscuz,male,adult,-40.89211,-3.82670,0,1
2022-12-16_1312_MVI_8558,2022-12-16 13:12:00,Cuscuz,male,adult,-40.89238,-3.82681,0,0
2022-12-16_1328_MVI_8561,2022-12-16 13:28:00,Cuscuz,male,adult,-40.89298,-3.82700,0,0
2022-12-16_1344_MVI_8564,2022-12-16 13:44:00,Cuscuz,male,adult,-40.89320,-3.82711,0,0
2022-12-16_1400_MVI_8567,2022-12-16 14:00:00,Cuscuz,male,adult,-40.89294,-3.82753,0,0
2022-12-16_1417_MVI_8571,2022-12-16 14:17:00,Cuscuz,male,adult,-40.89322,-3.82773,0,0
2022-12-17_0911_MVI_8886,2022-12-17 09:11:00,Tapioca,female,adult,-40.89225,-3.82566,0,1
2022-12-17_0958_MVI_8893,2022-12-17 09:58:00,Tapioca,female,adult,-40.89119,-3.82548,0,1
2022-12-17_1014_MVI_8898,2022-12-17 10:14:00,Tapioca,female,adult,-40.89136,-3.82561,0,0
2022-12-17_1029_MVI_8902,2022-12-17 10:29:00,Tapioca,female,adult,-40.89157,-3.82585,0,0
2022-12-17_1055_MVI_8906,2022-12-17 10:55:00,Tapioca,female,adult,-40.89157,-3.82609,0,0
2022-12-17_1107_MVI_8909,2022-12-17 11:07:00,Tapioca,female,adult,-40.89176,-3.82586,0,0
2022-12-17_1112_MVI_8910,2022-12-17 11:12:00,Tapioca,female,adult,-40.89179,-3.82626,0,0
2022-12-17_1127_MVI_8916,2022-12-17 11:27:00,Tapioca,female,adult,-40.89189,-3.82631,0,1
2022-12-17_1145_MVI_8921,2022-12-17 11:45:00,Tapioca,female,adult,-40.89221,-3.82619,0,0
2022-12-17_1200_MVI_8924,2022-12-17 12:00:00,Tapioca,female,adult,-40.89233,-3.82612,0,0
2022-12-17_1215_MVI_8927,2022-12-17 12:15:00,Tapioca,female,adult,-40.89241,-3.82623,0,1
2022-12-17_1229_MVI_8933,2022-12-17 12:29:00,Tapioca,female,adult,-40.89257,-3.82612,0,1
2022-12-17_1244_MVI_8936,2022-12-17 12:44:00,Tapioca,female,adult,-40.89229,-3.82620,0,0
2022-12-17_1316_MVI_8941,2022-12-17 13:16:00,Tapioca,female,adult,-40.89202,-3.82534,0,0
2022-12-17_1336_MVI_8948,2022-12-17 13:36:00,Tapioca,female,adult,-40.89179,-3.82511,0,0
2022-12-17_1354_MVI_8954,2022-12-17 13:54:00,Tapioca,female,adult,-40.89183,-3.82470,0,0
2022-12-18_0703_MVI_8971,2022-12-18 07:03:00,Conceição,female,adult,-40.89548,-3.82655,0,1
2022-12-18_0718_MVI_8974,2022-12-18 07:18:00,Conceição,female,adult,-40.89533,-3.82633,0,0
2022-12-18_0733_MVI_8977,2022-12-18 07:33:00,Conceição,female,adult,-40.89501,-3.82628,0,0
2022-12-18_0752_MVI_8984,2022-12-18 07:52:00,Conceição,female,adult,-40.89486,-3.82632,0,0
2022-12-18_0825_MVI_8988,2022-12-18 08:25:00,Conceição,female,adult,-40.89332,-3.82682,0,0
2022-12-18_0836_MVI_8991,2022-12-18 08:36:00,Conceição,female,adult,-40.89318,-3.82673,0,0
2022-12-18_1000_MVI_8993,2022-12-18 10:00:00,Conceição,female,adult,-40.89199,-3.82683,0,0
2022-12-18_1015_MVI_8997,2022-12-18 10:15:00,Conceição,female,adult,-40.89204,-3.82687,0,1
2022-12-18_1031_MVI_0004,2022-12-18 10:31:00,Conceição,female,adult,-40.89236,-3.82679,0,0
2022-12-18_1046_MVI_0011,2022-12-18 10:46:00,Conceição,female,adult,-40.89269,-3.82691,0,0
2022-12-18_1101_MVI_0016,2022-12-18 11:01:00,Conceição,female,adult,-40.89277,-3.82695,0,0
2022-12-18_1118_MVI_0018,2022-12-18 11:18:00,Conceição,female,adult,-40.89276,-3.82699,0,1
2022-12-18_1148_MVI_0023,2022-12-18 11:48:00,Conceição,female,adult,-40.89264,-3.82654,0,0
2022-12-18_1256_MVI_0028,2022-12-18 12:56:00,Conceição,female,adult,-40.89178,-3.82550,0,0
2022-12-18_1311_MVI_0032,2022-12-18 13:11:00,Conceição,female,adult,-40.89170,-3.82539,0,0
2022-12-18_1334_MVI_0036,2022-12-18 13:34:00,Conceição,female,adult,-40.89168,-3.82517,0,0
2022-12-18_1350_MVI_0040,2022-12-18 13:50:00,Conceição,female,adult,-40.89196,-3.82526,0,0
2022-12-18_1416_MVI_0045,2022-12-18 14:16:00,Conceição,female,adult,-40.89226,-3.82525,0,0
2022-12-27_0851_MVI_0147,2022-12-27 08:51:00,Baleia,female,adult,-40.89771,-3.82708,0,0
2022-12-27_0908_MVI_0150,2022-12-27 09:08:00,Baleia,female,adult,-40.89762,-3.82687,0,0
2022-12-27_0924_MVI_0153,2022-12-27 09:24:00,Baleia,female,adult,-40.89771,-3.82729,0,0
2022-12-27_0949_MVI_0157,2022-12-27 09:49:00,Baleia,female,adult,-40.89739,-3.82747,0,0
2022-12-27_1038_MVI_0159,2022-12-27 10:38:00,Baleia,female,adult,-40.89774,-3.82794,0,0
2022-12-27_1158_MVI_0164,2022-12-27 11:58:00,Baleia,female,adult,-40.89880,-3.82706,0,0
2022-12-27_1215_MVI_0167,2022-12-27 12:15:00,Baleia,female,adult,-40.89883,-3.82735,0,0
2022-12-27_1233_MVI_0172,2022-12-27 12:33:00,Baleia,female,adult,-40.89894,-3.82729,0,0
2022-12-27_1249_MVI_0176,2022-12-27 12:49:00,Baleia,female,adult,-40.89885,-3.82721,0,0
2022-12-27_1331_MVI_0180,2022-12-27 13:31:00,Baleia,female,adult,-40.89806,-3.82658,0,0
2022-12-27_1346_MVI_0183,2022-12-27 13:46:00,Baleia,female,adult,-40.89798,-3.82629,0,0
2022-12-27_1402_MVI_0186,2022-12-27 14:02:00,Baleia,female,adult,-40.89795,-3.82614,0,0
2022-12-27_1420_MVI_0190,2022-12-27 14:20:00,Baleia,female,adult,-40.89791,-3.82626,0,0
2022-12-27_1513_MVI_0196,2022-12-27 15:13:00,Baleia,female,adult,-40.89856,-3.82707,0,0
2022-12-27_1531_MVI_0199,2022-12-27 15:31:00,Baleia,female,adult,-40.89848,-3.82683,0,0
2022-12-08_1115_MVI_8237,2022-12-08 11:15:00,Mucunzá,male,subadult,-40.89654,-3.82734,0,1
2022-12-08_1130_MVI_8241,2022-12-08 11:30:00,Mucunzá,male,subadult,-40.89654,-3.82729,0,0
2022-12-08_1146_MVI_8244,2022-12-08 11:46:00,Mucunzá,male,subadult,-40.89558,-3.82705,0,0
2022-12-08_1202_MVI_8247,2022-12-08 12:02:00,Mucunzá,male,subadult,-40.89616,-3.82717,0,0
2022-12-08_1241_MVI_8496,2022-12-08 12:41:00,Mucunzá,male,subadult,-40.89571,-3.82722,0,0
2022-12-08_1256_MVI_8499,2022-12-08 12:56:00,Mucunzá,male,subadult,-40.89568,-3.82731,0,1
2022-12-08_1317_MVI_8267,2022-12-08 13:17:00,Mucunzá,male,subadult,-40.89557,-3.82746,0,0
2022-12-08_1340_MVI_8506,2022-12-08 13:40:00,Mucunzá,male,subadult,-40.89485,-3.82746,0,0
2022-12-08_1219_MVI_8252,2022-12-08 12:19:00,Mucunzá,male,subadult,-40.89587,-3.82709,0,0
2022-12-08_1355_MVI_8270,2022-12-08 13:55:00,Mucunzá,male,subadult,-40.89464,-3.82730,0,0
2022-12-08_1420_MVI_8274,2022-12-08 14:20:00,Mucunzá,male,subadult,-40.89337,-3.82650,0,0
2022-12-08_1432_MVI_8279,2022-12-08 14:32:00,Mucunzá,male,subadult,-40.89314,-3.82616,0,0
2022-12-08_1548_MVI_8290,2022-12-08 15:48:00,Mucunzá,male,subadult,-40.89252,-3.82577,0,0
2022-12-08_1547_MVI_8289,2022-12-08 15:47:00,Mucunzá,male,subadult,-40.89258,-3.82602,0,0
2022-12-08_1601_MVI_8293,2022-12-08 16:01:00,Mucunzá,male,subadult,-40.89289,-3.82485,0,0
2022-12-09_1222_MVI_8540,2022-12-09 12:22:00,Canjica,male,subadult,-40.89229,-3.82583,0,0
2022-12-09_1241_MVI_8545,2022-12-09 12:41:00,Canjica,male,subadult,-40.89201,-3.82568,0,0
2022-12-09_1257_MVI_8548,2022-12-09 12:57:00,Canjica,male,subadult,-40.89210,-3.82521,0,0
2022-12-09_1313_MVI_8552,2022-12-09 13:13:00,Canjica,male,subadult,-40.89202,-3.82514,0,0
2022-12-09_1328_MVI_8554,2022-12-09 13:28:00,Canjica,male,subadult,-40.89177,-3.82511,0,0
2022-12-09_1354_MVI_8558,2022-12-09 13:54:00,Canjica,male,subadult,-40.89156,-3.82456,0,0
2022-12-09_1413_MVI_8562,2022-12-09 14:13:00,Canjica,male,subadult,-40.89131,-3.82490,0,0
2022-12-09_1428_MVI_8564,2022-12-09 14:28:00,Canjica,male,subadult,-40.89124,-3.82483,0,0
2022-12-09_1443_MVI_8566,2022-12-09 14:43:00,Canjica,male,subadult,-40.89128,-3.82518,0,0
2022-12-09_1458_MVI_8568,2022-12-09 14:58:00,Canjica,male,subadult,-40.89141,-3.82523,0,0
2022-12-09_1514_MVI_8570,2022-12-09 15:14:00,Canjica,male,subadult,-40.89153,-3.82539,0,0
2022-12-09_1530_MVI_8573,2022-12-09 15:30:00,Canjica,male,subadult,-40.89195,-3.82557,0,0
2022-09-15_0706_MVI_6108,2022-09-15 07:06:00,Fabiano,male,adult,-40.89935,-3.82644,0,0
2022-09-15_0722_MVI_6111,2022-09-15 07:22:00,Fabiano,male,adult,-40.89989,-3.82579,0,0
2022-09-15_0856_MVI_6128,2022-09-15 08:56:00,Fabiano,male,adult,-40.90001,-3.82583,0,0
2022-09-15_0915_MVI_6131,2022-09-15 09:15:00,Fabiano,male,adult,-40.89986,-3.82580,0,0
2022-09-15_0933_MVI_6137,2022-09-15 09:33:00,Fabiano,male,adult,-40.89991,-3.82571,0,1
2022-09-15_1021_MVI_6149,2022-09-15 10:21:00,Fabiano,male,adult,-40.89868,-3.82705,0,0
2022-09-15_1038_MVI_6158,2022-09-15 10:38:00,Fabiano,male,adult,-40.89891,-3.82710,0,0
2022-09-15_1233_MVI_6184,2022-09-15 12:33:00,Fabiano,male,adult,-40.90042,-3.82550,0,0
2022-09-15_1252_MVI_6191,2022-09-15 12:52:00,Fabiano,male,adult,-40.90061,-3.82528,0,1
2022-09-15_1311_MVI_6196,2022-09-15 13:11:00,Fabiano,male,adult,-40.90075,-3.82527,0,0
2022-09-15_1344_MVI_6203,2022-09-15 13:44:00,Fabiano,male,adult,-40.90076,-3.82441,0,0
2022-09-16_0803_MVI_5553,2022-09-16 08:03:00,Mucunzá,male,subadult,-40.89801,-3.82663,0,0
2022-09-16_0819_MVI_5556,2022-09-16 08:19:00,Mucunzá,male,subadult,-40.89742,-3.82686,0,0
2022-09-16_0834_MVI_5559,2022-09-16 08:34:00,Mucunzá,male,subadult,-40.89703,-3.82710,0,1
2022-09-16_0850_MVI_5564,2022-09-16 08:50:00,Mucunzá,male,subadult,-40.89756,-3.82737,0,1
2022-09-16_0904_MVI_5567,2022-09-16 09:04:00,Mucunzá,male,subadult,-40.89725,-3.82738,0,1
2022-09-16_0928_MVI_5571,2022-09-16 09:28:00,Mucunzá,male,subadult,-40.89725,-3.82747,0,1
2022-09-16_0942_MVI_5576,2022-09-16 09:42:00,Mucunzá,male,subadult,-40.89812,-3.82805,0,0
2022-09-16_0959_MVI_5579,2022-09-16 09:59:00,Mucunzá,male,subadult,-40.89848,-3.82816,0,1
2022-09-16_1020_MVI_5583,2022-09-16 10:20:00,Mucunzá,male,subadult,-40.89795,-3.82831,0,0
2022-09-16_1036_MVI_5588,2022-09-16 10:36:00,Mucunzá,male,subadult,-40.89804,-3.82784,0,0
2022-09-16_1051_MVI_5592,2022-09-16 10:51:00,Mucunzá,male,subadult,-40.89834,-3.82757,0,0
2022-09-16_1113_MVI_5597,2022-09-16 11:13:00,Mucunzá,male,subadult,-40.89878,-3.82750,0,1
2022-09-16_1156_MVI_5602,2022-09-16 11:56:00,Mucunzá,male,subadult,-40.90035,-3.82635,0,0
2022-09-16_1225_MVI_5605,2022-09-16 12:25:00,Mucunzá,male,subadult,-40.90047,-3.82601,0,1
2023-01-03_0834_MVI_0212,2023-01-03 08:34:00,Cuscuz,male,adult,-40.89529,-3.82606,0,0
2023-01-03_0852_MVI_0218,2023-01-03 08:52:00,Cuscuz,male,adult,-40.89544,-3.82562,0,0
2023-01-03_0939_MVI_0232,2023-01-03 09:39:00,Cuscuz,male,adult,-40.89594,-3.82520,0,0
2023-01-03_1007_MVI_0235,2023-01-03 10:07:00,Cuscuz,male,adult,-40.89667,-3.82654,0,0
2023-01-03_1024_MVI_0238,2023-01-03 10:24:00,Cuscuz,male,adult,-40.89668,-3.82702,0,0
2023-01-03_1106_MVI_0247,2023-01-03 11:06:00,Cuscuz,male,adult,-40.89717,-3.82742,0,1
2023-01-03_1123_MVI_0251,2023-01-03 11:23:00,Cuscuz,male,adult,-40.89711,-3.82733,0,0
2023-01-03_1139_MVI_0255,2023-01-03 11:39:00,Cuscuz,male,adult,-40.89711,-3.82732,0,0
2023-01-03_1157_MVI_0258,2023-01-03 11:57:00,Cuscuz,male,adult,-40.89708,-3.82775,0,0
2023-01-03_1230_MVI_0263,2023-01-03 12:30:00,Cuscuz,male,adult,-40.89796,-3.82781,0,0
2023-01-03_1249_MVI_0269,2023-01-03 12:49:00,Cuscuz,male,adult,-40.89829,-3.82772,0,0
2023-01-03_1308_MVI_0275,2023-01-03 13:08:00,Cuscuz,male,adult,-40.89791,-3.82757,0,0
2023-01-04_0817_MVI_0287,2023-01-04 08:17:00,Cajuína,female,adult,-40.89630,-3.82641,0,0
2023-01-04_0833_MVI_0291,2023-01-04 08:33:00,Cajuína,female,adult,-40.89598,-3.82649,0,0
2023-01-04_0850_MVI_0295,2023-01-04 08:50:00,Cajuína,female,adult,-40.89528,-3.82577,0,0
2023-01-04_0908_MVI_0299,2023-01-04 09:08:00,Cajuína,female,adult,-40.89498,-3.82571,0,0
2023-01-04_1158_MVI_0318,2023-01-04 11:58:00,Cajuína,female,adult,-40.89323,-3.82726,0,0
2023-01-04_1226_MVI_0323,2023-01-04 12:26:00,Cajuína,female,adult,-40.89271,-3.82682,0,0
2023-01-04_1242_MVI_0327,2023-01-04 12:42:00,Cajuína,female,adult,-40.89259,-3.82683,0,0
2023-01-04_1304_MVI_0331,2023-01-04 13:04:00,Cajuína,female,adult,-40.89268,-3.82670,0,0
2023-01-04_1336_MVI_0337,2023-01-04 13:36:00,Cajuína,female,adult,-40.89326,-3.82571,0,0
2023-01-05_0803_MVI_8603,2023-01-05 08:03:00,Mucunzá,male,subadult,-40.89530,-3.82592,0,0
2023-01-05_0819_MVI_8607,2023-01-05 08:19:00,Mucunzá,male,subadult,-40.89485,-3.82572,0,0
2023-01-05_0836_MVI_8611,2023-01-05 08:36:00,Mucunzá,male,subadult,-40.89471,-3.82558,0,0
2023-01-05_1040_MVI_8617,2023-01-05 10:40:00,Mucunzá,male,subadult,-40.89354,-3.82719,0,0
2023-01-05_1057_MVI_8622,2023-01-05 10:57:00,Mucunzá,male,subadult,-40.89366,-3.82726,0,0
2023-01-05_1115_MVI_8626,2023-01-05 11:15:00,Mucunzá,male,subadult,-40.89385,-3.82727,0,0
2023-01-05_1134_MVI_8630,2023-01-05 11:34:00,Mucunzá,male,subadult,-40.89447,-3.82760,0,0
2023-01-05_1150_MVI_8634,2023-01-05 11:50:00,Mucunzá,male,subadult,-40.89463,-3.82734,0,0
2023-01-05_1207_MVI_8638,2023-01-05 12:07:00,Mucunzá,male,subadult,-40.89485,-3.82723,0,0
2023-01-05_1225_MVI_8642,2023-01-05 12:25:00,Mucunzá,male,subadult,-40.89492,-3.82720,0,0
2023-01-05_1241_MVI_8646,2023-01-05 12:41:00,Mucunzá,male,subadult,-40.89521,-3.82686,0,0
2023-01-05_1259_MVI_8652,2023-01-05 12:59:00,Mucunzá,male,subadult,-40.89523,-3.82667,0,1
2023-01-05_1334_MVI_8657,2023-01-05 13:34:00,Mucunzá,male,subadult,-40.89582,-3.82616,0,0
2023-01-05_1407_MVI_8663,2023-01-05 14:07:00,Mucunzá,male,subadult,-40.89631,-3.82604,0,1
2023-01-05_1424_MVI_8668,2023-01-05 14:24:00,Mucunzá,male,subadult,-40.89672,-3.82588,0,0
2023-01-05_1440_MVI_8672,2023-01-05 14:40:00,Mucunzá,male,subadult,-40.89699,-3.82591,0,0
2023-01-05_1513_MVI_8677,2023-01-05 15:13:00,Mucunzá,male,subadult,-40.89766,-3.82606,0,0
2023-01-05_1531_MVI_8681,2023-01-05 15:31:00,Mucunzá,male,subadult,-40.89783,-3.82670,0,0
2023-01-05_1548_MVI_8685,2023-01-05 15:48:00,Mucunzá,male,subadult,-40.89791,-3.82697,0,0
2023-01-05_1614_MVI_8690,2023-01-05 16:14:00,Mucunzá,male,subadult,-40.89816,-3.82669,0,0
2023-01-05_1631_MVI_8694,2023-01-05 16:31:00,Mucunzá,male,subadult,-40.89869,-3.82664,0,0
2023-01-05_1650_MVI_8698,2023-01-05 16:50:00,Mucunzá,male,subadult,-40.89949,-3.82647,0,0
2023-01-06_0733_MVI_8703,2023-01-06 07:33:00,Chicó,male,adult,-40.89605,-3.82649,0,0
2023-01-06_0751_MVI_8706,2023-01-06 07:51:00,Chicó,male,adult,-40.89617,-3.82596,0,0
2023-01-06_0856_MVI_8712,2023-01-06 08:56:00,Chicó,male,adult,-40.89893,-3.82708,0,0
2023-01-06_1011_MVI_8723,2023-01-06 10:11:00,Chicó,male,adult,-40.89930,-3.82782,0,0
2023-01-06_1046_MVI_8732,2023-01-06 10:46:00,Chicó,male,adult,-40.89905,-3.82751,0,0
2023-01-06_1113_MVI_8741,2023-01-06 11:13:00,Chicó,male,adult,-40.89872,-3.82728,0,0
2023-01-06_1144_MVI_8749,2023-01-06 11:44:00,Chicó,male,adult,-40.89842,-3.82708,0,0
2023-01-06_1216_MVI_8760,2023-01-06 12:16:00,Chicó,male,adult,-40.89788,-3.82707,0,0
2023-01-06_1232_MVI_8765,2023-01-06 12:32:00,Chicó,male,adult,-40.89799,-3.82706,0,0
2023-01-06_1249_MVI_8771,2023-01-06 12:49:00,Chicó,male,adult,-40.89752,-3.82722,0,0
2023-01-06_1305_MVI_8774,2023-01-06 13:05:00,Chicó,male,adult,-40.89719,-3.82747,0,1
2023-01-06_1319_MVI_8779,2023-01-06 13:19:00,Chicó,male,adult,-40.89695,-3.82750,0,1
2023-01-06_1338_MVI_8786,2023-01-06 13:38:00,Chicó,male,adult,-40.89676,-3.82753,0,1
2023-01-06_1357_MVI_8789,2023-01-06 13:57:00,Chicó,male,adult,-40.89663,-3.82759,0,0
2023-01-06_1412_MVI_8792,2023-01-06 14:12:00,Chicó,male,adult,-40.89659,-3.82753,0,0
2023-01-06_1422_MVI_8794,2023-01-06 14:22:00,Chicó,male,adult,-40.89638,-3.82767,0,0
2023-01-06_1440_MVI_8797,2023-01-06 14:40:00,Chicó,male,adult,-40.89609,-3.82630,0,0
2023-01-06_1459_MVI_8807,2023-01-06 14:59:00,Chicó,male,adult,-40.89589,-3.82577,0,0
2023-01-06_1511_MVI_8812,2023-01-06 15:11:00,Chicó,male,adult,-40.89576,-3.82565,0,0
2023-01-06_1520_MVI_8814,2023-01-06 15:20:00,Chicó,male,adult,-40.89607,-3.82574,0,0
2023-01-08_0729_MVI_0360,2023-01-08 07:29:00,Baleia,female,adult,-40.89548,-3.82579,0,0
2023-01-08_1013_MVI_0365,2023-01-08 10:13:00,Baleia,female,adult,-40.89706,-3.82743,0,0
2023-01-08_1032_MVI_0371,2023-01-08 10:32:00,Baleia,female,adult,-40.89729,-3.82765,0,0
2023-01-08_1052_MVI_0376,2023-01-08 10:52:00,Baleia,female,adult,-40.89776,-3.82765,0,0
2023-01-08_1108_MVI_0379,2023-01-08 11:08:00,Baleia,female,adult,-40.89798,-3.82763,0,0
2023-01-08_1125_MVI_0383,2023-01-08 11:25:00,Baleia,female,adult,-40.89772,-3.82717,0,0
2023-01-08_1141_MVI_0388,2023-01-08 11:41:00,Baleia,female,adult,-40.89788,-3.82705,0,0
2023-01-08_1158_MVI_0392,2023-01-08 11:58:00,Baleia,female,adult,-40.89804,-3.82729,0,0
2023-01-08_1234_MVI_0397,2023-01-08 12:34:00,Baleia,female,adult,-40.89798,-3.82804,0,0
2023-01-08_1251_MVI_0401,2023-01-08 12:51:00,Baleia,female,adult,-40.89798,-3.82790,0,0
2023-01-08_1319_MVI_0406,2023-01-08 13:19:00,Baleia,female,adult,-40.89750,-3.82778,0,0
2023-01-08_1336_MVI_0410,2023-01-08 13:36:00,Baleia,female,adult,-40.89740,-3.82729,0,0
