focal,timestamp,individual,sex,age,location.long,location.lat,focal_begin,nutcracking,season
2022-08-12_1608_MVI_5632,8/12/2022 16:08,Baião,male,adult,-40.89703,-3.82646,0,0,dry
2022-08-12_1625_MVI_5639,8/12/2022 16:25,Baião,male,adult,-40.89766,-3.82694,1,0,dry
2022-08-12_1625_MVI_5639,8/12/2022 16:25,Baião,male,adult,-40.89766,-3.82694,0,0,dry
2022-08-12_1631_MVI_5641,8/12/2022 16:31,Baião,male,adult,-40.89768,-3.82734,1,1,dry
2022-08-12_1631_MVI_5641,8/12/2022 16:31,Baião,male,adult,-40.89768,-3.82734,0,1,dry
2022-08-13_0810_MVI_5646,8/13/2022 8:10,Xote,female,adult,-40.89777,-3.8272,1,1,dry
2022-08-13_0810_MVI_5646,8/13/2022 8:10,Xote,female,adult,-40.89762,-3.82731,0,1,dry
2022-08-13_0826_MVI_5657,8/13/2022 8:26,Xote,female,adult,-40.89755,-3.82737,1,0,dry
2022-08-13_0826_MVI_5657,8/13/2022 8:26,Xote,female,adult,-40.8975,-3.82748,0,0,dry
2022-08-13_0843_MVI_5660,8/13/2022 8:43,Xote,female,adult,-40.89744,-3.82755,1,0,dry
2022-08-13_0843_MVI_5660,8/13/2022 8:43,Xote,female,adult,-40.89739,-3.82752,0,0,dry
2022-08-13_0921_MVI_5667,8/13/2022 9:21,Xote,female,adult,-40.89771,-3.82736,1,1,dry
2022-08-13_0921_MVI_5667,8/13/2022 9:21,Xote,female,adult,-40.89756,-3.82737,0,1,dry
2022-08-13_0936_MVI_5671,8/13/2022 9:36,Xote,female,adult,-40.89761,-3.82729,1,0,dry
2022-08-13_0936_MVI_5671,8/13/2022 9:36,Xote,female,adult,-40.89761,-3.82729,0,0,dry
2022-08-13_0957_MVI_5676,8/13/2022 9:57,Xote,female,adult,-40.89767,-3.82749,1,1,dry
2022-08-13_0957_MVI_5676,8/13/2022 9:57,Xote,female,adult,-40.89764,-3.82743,0,1,dry
2022-08-13_1013_MVI_5681,8/13/2022 10:13,Xote,female,adult,-40.89774,-3.82733,1,1,dry
2022-08-13_1013_MVI_5681,8/13/2022 10:13,Xote,female,adult,-40.89771,-3.82735,0,1,dry
2022-08-13_1206_MVI_5699,8/13/2022 12:06,Xote,female,adult,-40.89852,-3.828,1,1,dry
2022-08-13_1206_MVI_5699,8/13/2022 12:06,Xote,female,adult,-40.89854,-3.82815,0,1,dry
2022-08-13_1401_MVI_5719,8/13/2022 14:01,Xote,female,adult,-40.89949,-3.8275,1,1,dry
2022-08-13_1401_MVI_5719,8/13/2022 14:01,Xote,female,adult,-40.89942,-3.82472,0,1,dry
2022-08-13_1419_MVI_5722,8/13/2022 14:19,Xote,female,adult,-40.89967,-3.82739,1,0,dry
2022-08-13_1419_MVI_5722,8/13/2022 14:19,Xote,female,adult,-40.89972,-3.82729,0,0,dry
2022-08-13_1504_MVI_5728,8/13/2022 15:04,Xote,female,adult,-40.90014,-3.82688,1,0,dry
2022-08-13_1504_MVI_5728,8/13/2022 15:04,Xote,female,adult,-40.90014,-3.82688,0,0,dry
2022-08-14_0844_MVI_5438,8/14/2022 8:44,Mucunzá,male,subadult,-40.89539,-3.82646,1,1,dry
2022-08-14_0844_MVI_5438,8/14/2022 8:44,Mucunzá,male,subadult,-40.89551,-3.82639,0,1,dry
2022-08-14_0901_MVI_5440,8/14/2022 9:01,Mucunzá,male,subadult,-40.89519,-3.82686,1,0,dry
2022-08-14_0901_MVI_5440,8/14/2022 9:01,Mucunzá,male,subadult,-40.89544,-3.82682,0,0,dry
2022-08-14_0916_MVI_5444,8/14/2022 9:16,Mucunzá,male,subadult,-40.89505,-3.82653,1,1,dry
2022-08-14_0916_MVI_5444,8/14/2022 9:16,Mucunzá,male,subadult,-40.89511,-3.82668,0,1,dry
2022-08-14_0927_MVI_5448,8/14/2022 9:27,Mucunzá,male,subadult,-40.89511,-3.82677,1,0,dry
2022-08-14_0927_MVI_5448,8/14/2022 9:27,Mucunzá,male,subadult,-40.89511,-3.82677,0,0,dry
2022-08-14_0954_MVI_5458,8/14/2022 9:54,Mucunzá,male,subadult,-40.89425,-3.82711,1,1,dry
2022-08-14_0954_MVI_5458,8/14/2022 9:54,Mucunzá,male,subadult,-40.89422,-3.8271,0,1,dry
2022-08-14_1008_MVI_5459,8/14/2022 10:08,Mucunzá,male,subadult,-40.89434,-3.82728,1,1,dry
2022-08-14_1008_MVI_5459,8/14/2022 10:08,Mucunzá,male,subadult,-40.89425,-3.8273,0,1,dry
2022-08-14_1023_MVI_5461,8/14/2022 10:23,Mucunzá,male,subadult,-40.89446,-3.82742,1,1,dry
2022-08-14_1023_MVI_5461,8/14/2022 10:23,Mucunzá,male,subadult,-40.89454,-3.82746,0,1,dry
2022-08-14_1039_MVI_5463,8/14/2022 10:39,Mucunzá,male,subadult,-40.89459,-3.82751,1,1,dry
2022-08-14_1039_MVI_5463,8/14/2022 10:39,Mucunzá,male,subadult,-40.89459,-3.82747,0,1,dry
2022-08-14_1109_MVI_5469,8/14/2022 11:09,Mucunzá,male,subadult,-40.89414,-3.82749,1,1,dry
2022-08-14_1109_MVI_5469,8/14/2022 11:09,Mucunzá,male,subadult,-40.89414,-3.82749,0,1,dry
2022-08-14_1119_MVI_5471,8/14/2022 11:19,Mucunzá,male,subadult,-40.8942,-3.82732,1,1,dry
2022-08-14_1119_MVI_5471,8/14/2022 11:19,Mucunzá,male,subadult,-40.89384,-3.82741,0,1,dry
2022-08-14_1134_MVI_5473,8/14/2022 11:34,Mucunzá,male,subadult,-40.8942,-3.8274,1,1,dry
2022-08-14_1134_MVI_5473,8/14/2022 11:34,Mucunzá,male,subadult,-40.89421,-3.8274,0,1,dry
2022-08-14_1154_MVI_5474,8/14/2022 11:54,Mucunzá,male,subadult,-40.89388,-3.82732,1,1,dry
2022-08-14_1154_MVI_5474,8/14/2022 11:54,Mucunzá,male,subadult,-40.89388,-3.82739,0,1,dry
2022-08-14_1210_MVI_5475,8/14/2022 12:10,Mucunzá,male,subadult,-40.89384,-3.82746,1,1,dry
2022-08-14_1210_MVI_5475,8/14/2022 12:10,Mucunzá,male,subadult,-40.89384,-3.82749,0,1,dry
2022-08-14_1246_MVI_5478,8/14/2022 12:46,Mucunzá,male,subadult,-40.89363,-3.82705,1,0,dry
2022-08-14_1246_MVI_5478,8/14/2022 12:46,Mucunzá,male,subadult,-40.89351,-3.82729,0,0,dry
2022-08-14_1302_MVI_5479,8/14/2022 13:02,Mucunzá,male,subadult,-40.89369,-3.82712,1,0,dry
2022-08-14_1302_MVI_5479,8/14/2022 13:02,Mucunzá,male,subadult,-40.89365,-3.82718,0,0,dry
2022-08-14_1317_MVI_5481,8/14/2022 13:17,Mucunzá,male,subadult,-40.89378,-3.82723,1,1,dry
2022-08-14_1317_MVI_5481,8/14/2022 13:17,Mucunzá,male,subadult,-40.89373,-3.82719,0,1,dry
2022-08-14_1333_MVI_5482,8/14/2022 13:33,Mucunzá,male,subadult,-40.89373,-3.82715,1,1,dry
2022-08-14_1333_MVI_5482,8/14/2022 13:33,Mucunzá,male,subadult,-40.89377,-3.82718,0,1,dry
2022-08-14_1357_MVI_5487,8/14/2022 13:57,Mucunzá,male,subadult,-40.89377,-3.82723,1,1,dry
2022-08-14_1357_MVI_5487,8/14/2022 13:57,Mucunzá,male,subadult,-40.89393,-3.82736,0,1,dry
2022-08-14_1415_MVI_5488,8/14/2022 14:15,Mucunzá,male,subadult,-40.89443,-3.82745,1,1,dry
2022-08-14_1415_MVI_5488,8/14/2022 14:15,Mucunzá,male,subadult,-40.89431,-3.82762,0,1,dry
2022-08-14_1431_MVI_5489,8/14/2022 14:31,Mucunzá,male,subadult,-40.89484,-3.82733,1,1,dry
2022-08-14_1431_MVI_5489,8/14/2022 14:31,Mucunzá,male,subadult,-40.89482,-3.82743,0,1,dry
2022-08-14_1511_MVI_5492,8/14/2022 15:11,Mucunzá,male,subadult,-40.89556,-3.82703,1,1,dry
2022-08-14_1511_MVI_5492,8/14/2022 15:11,Mucunzá,male,subadult,-40.8956,-3.82687,0,1,dry
2022-08-14_1526_MVI_5493,8/14/2022 15:26,Mucunzá,male,subadult,-40.89553,-3.82663,1,1,dry
2022-08-14_1526_MVI_5493,8/14/2022 15:26,Mucunzá,male,subadult,-40.89571,-3.82669,0,1,dry
2022-08-14_1544_MVI_5494,8/14/2022 15:44,Mucunzá,male,subadult,-40.89613,-3.82673,1,1,dry
2022-08-14_1544_MVI_5494,8/14/2022 15:44,Mucunzá,male,subadult,-40.89619,-3.82674,0,1,dry
2022-08-17_1108_MVI_5756,8/17/2022 11:08,Baleia,female,adult,-40.89931,-3.82655,1,0,dry
2022-08-17_1108_MVI_5756,8/17/2022 11:08,Baleia,female,adult,-40.89946,-3.82661,0,0,dry
2022-08-17_1339_MVI_5786,8/17/2022 13:39,Baleia,female,adult,-40.8987,-3.82738,1,1,dry
2022-08-17_1339_MVI_5786,8/17/2022 13:39,Baleia,female,adult,-40.89878,-3.82736,0,1,dry
2022-08-17_1410_MVI_5797,8/17/2022 14:10,Baleia,female,adult,-40.8995,-3.82729,1,0,dry
2022-08-17_1410_MVI_5797,8/17/2022 14:10,Baleia,female,adult,-40.89951,-3.82724,0,0,dry
2022-08-18_1027_MVI_5820,8/18/2022 10:27,Conceição,female,adult,-40.89869,-3.82732,1,0,dry
2022-08-18_1027_MVI_5820,8/18/2022 10:27,Conceição,female,adult,-40.89882,-3.82729,0,0,dry
2022-08-18_1044_MVI_5828,8/18/2022 10:44,Conceição,female,adult,-40.89869,-3.82736,1,0,dry
2022-08-18_1044_MVI_5828,8/18/2022 10:44,Conceição,female,adult,-40.89861,-3.82743,0,0,dry
2022-08-18_1118_MVI_5832,8/18/2022 11:18,Conceição,female,adult,-40.89846,-3.82714,1,1,dry
2022-08-18_1118_MVI_5832,8/18/2022 11:18,Conceição,female,adult,-40.89846,-3.82714,0,1,dry
2022-08-18_1136_MVI_5839,8/18/2022 11:36,Conceição,female,adult,-40.89835,-3.82726,1,1,dry
2022-08-18_1136_MVI_5839,8/18/2022 11:36,Conceição,female,adult,-40.89838,-3.82732,0,1,dry
2022-08-18_1153_MVI_5844,8/18/2022 11:53,Conceição,female,adult,-40.89835,-3.82737,1,1,dry
2022-08-18_1153_MVI_5844,8/18/2022 11:53,Conceição,female,adult,-40.89841,-3.82727,0,1,dry
2022-08-18_1215_MVI_5851,8/18/2022 12:15,Conceição,female,adult,-40.89822,-3.82718,1,1,dry
2022-08-18_1215_MVI_5851,8/18/2022 12:15,Conceição,female,adult,-40.89843,-3.82713,0,1,dry
2022-08-18_1249_MVI_5858,8/18/2022 12:49,Conceição,female,adult,-40.89885,-3.82705,1,0,dry
2022-08-18_1249_MVI_5858,8/18/2022 12:49,Conceição,female,adult,-40.89885,-3.82708,0,0,dry
2022-08-18_1506_MVI_5866,8/18/2022 15:06,Conceição,female,adult,-40.90001,-3.82591,1,1,dry
2022-08-18_1506_MVI_5866,8/18/2022 15:06,Conceição,female,adult,-40.90007,-3.82596,0,1,dry
2022-08-18_1522_MVI_5870,8/18/2022 15:22,Conceição,female,adult,-40.90004,-3.82583,1,1,dry
2022-08-18_1522_MVI_5870,8/18/2022 15:22,Conceição,female,adult,-40.90008,-3.82581,0,1,dry
2022-08-18_1546_MVI_5880,8/18/2022 15:46,Conceição,female,adult,-40.9001,-3.82596,1,0,dry
2022-08-18_1546_MVI_5880,8/18/2022 15:46,Conceição,female,adult,-40.90016,-3.82581,0,0,dry
2022-08-19_0830_MVI_5887,8/19/2022 8:30,Cuscuz,male,adult,-40.89968,-3.82597,1,0,dry
2022-08-19_0830_MVI_5887,8/19/2022 8:30,Cuscuz,male,adult,-40.89964,-3.82597,0,0,dry
2022-08-19_0852_MVI_5891,8/19/2022 8:52,Cuscuz,male,adult,-40.89942,-3.82629,1,0,dry
2022-08-19_0852_MVI_5891,8/19/2022 8:52,Cuscuz,male,adult,-40.89936,-3.82643,0,0,dry
2022-08-19_0910_MVI_5895,8/19/2022 9:10,Cuscuz,male,adult,-40.89913,-3.82652,1,0,dry
2022-08-19_0910_MVI_5895,8/19/2022 9:10,Cuscuz,male,adult,-40.8989,-3.8269,0,0,dry
2022-08-19_1039_MVI_5901,8/19/2022 10:39,Cuscuz,male,adult,-40.89817,-3.8272,1,0,dry
2022-08-19_1039_MVI_5901,8/19/2022 10:39,Cuscuz,male,adult,-40.89812,-3.8274,0,0,dry
2022-08-19_1051_MVI_5905,8/19/2022 10:51,Cuscuz,male,adult,-40.89787,-3.82761,1,0,dry
2022-08-19_1051_MVI_5905,8/19/2022 10:51,Cuscuz,male,adult,-40.89798,-3.8276,0,0,dry
2022-08-19_1113_MVI_5909,8/19/2022 11:13,Cuscuz,male,adult,-40.89731,-3.82753,1,0,dry
2022-08-19_1113_MVI_5909,8/19/2022 11:13,Cuscuz,male,adult,-40.8973,-3.82749,0,0,dry
2022-08-19_1133_MVI_5912,8/19/2022 11:33,Cuscuz,male,adult,-40.89703,-3.82743,1,0,dry
2022-08-19_1133_MVI_5912,8/19/2022 11:33,Cuscuz,male,adult,-40.89703,-3.82749,0,0,dry
2022-08-19_1205_MVI_5919,8/19/2022 12:05,Cuscuz,male,adult,-40.89663,-3.82732,1,0,dry
2022-08-19_1205_MVI_5919,8/19/2022 12:05,Cuscuz,male,adult,-40.89646,-3.82749,0,0,dry
2022-08-19_1224_MVI_5922,8/19/2022 12:24,Cuscuz,male,adult,-40.89681,-3.82746,1,0,dry
2022-08-19_1224_MVI_5922,8/19/2022 12:24,Cuscuz,male,adult,-40.89708,-3.82748,0,0,dry
2022-08-19_1242_MVI_5927,8/19/2022 12:42,Cuscuz,male,adult,-40.89684,-3.82724,1,0,dry
2022-08-19_1242_MVI_5927,8/19/2022 12:42,Cuscuz,male,adult,-40.8969,-3.82726,0,0,dry
2022-08-19_1300_MVI_5931,8/19/2022 13:00,Cuscuz,male,adult,-40.89713,-3.8275,1,0,dry
2022-08-19_1300_MVI_5931,8/19/2022 13:00,Cuscuz,male,adult,-40.89724,-3.82745,0,0,dry
2022-08-19_1316_MVI_5936,8/19/2022 13:16,Cuscuz,male,adult,-40.89719,-3.82745,1,1,dry
2022-08-19_1316_MVI_5936,8/19/2022 13:16,Cuscuz,male,adult,-40.89719,-3.82745,0,1,dry
2022-08-19_1342_MVI_5944,8/19/2022 13:42,Cuscuz,male,adult,-40.89666,-3.82735,1,1,dry
2022-08-19_1342_MVI_5944,8/19/2022 13:42,Cuscuz,male,adult,-40.89676,-3.8274,0,1,dry
2022-08-19_1400_MVI_5952,8/19/2022 14:00,Cuscuz,male,adult,-40.89684,-3.82729,1,0,dry
2022-08-19_1400_MVI_5952,8/19/2022 14:00,Cuscuz,male,adult,-40.89687,-3.82727,0,0,dry
2022-08-19_1416_MVI_5956,8/19/2022 14:16,Cuscuz,male,adult,-40.89679,-3.82729,1,0,dry
2022-08-19_1416_MVI_5956,8/19/2022 14:16,Cuscuz,male,adult,-40.89679,-3.82729,0,0,dry
2022-08-19_1424_MVI_5958,8/19/2022 14:24,Cuscuz,male,adult,-40.89681,-3.82744,1,1,dry
2022-08-19_1424_MVI_5958,8/19/2022 14:24,Cuscuz,male,adult,-40.8969,-3.82735,0,1,dry
2022-08-19_1438_MVI_5965,8/19/2022 14:38,Cuscuz,male,adult,-40.89684,-3.82724,1,0,dry
2022-08-19_1438_MVI_5965,8/19/2022 14:38,Cuscuz,male,adult,-40.89739,-3.82749,0,0,dry
2022-08-19_1456_MVI_5968,8/19/2022 14:56,Cuscuz,male,adult,-40.8976,-3.82752,1,0,dry
2022-08-19_1456_MVI_5968,8/19/2022 14:56,Cuscuz,male,adult,-40.89762,-3.82752,0,0,dry
2022-08-19_1517_MVI_5972,8/19/2022 15:17,Cuscuz,male,adult,-40.89791,-3.82738,1,0,dry
2022-08-19_1517_MVI_5972,8/19/2022 15:17,Cuscuz,male,adult,-40.89797,-3.82712,0,0,dry
2022-08-19_1537_MVI_5975,8/19/2022 15:37,Cuscuz,male,adult,-40.89822,-3.82666,1,0,dry
2022-08-19_1537_MVI_5975,8/19/2022 15:37,Cuscuz,male,adult,-40.89866,-3.82668,0,0,dry
2022-08-19_1556_MVI_5978,8/19/2022 15:56,Cuscuz,male,adult,-40.89888,-3.82653,1,0,dry
2022-08-19_1556_MVI_5978,8/19/2022 15:56,Cuscuz,male,adult,-40.89906,-3.82639,0,0,dry
2022-08-19_1617_MVI_5982,8/19/2022 16:17,Cuscuz,male,adult,-40.89928,-3.82627,1,0,dry
2022-08-19_1617_MVI_5982,8/19/2022 16:17,Cuscuz,male,adult,-40.89951,-3.82615,0,0,dry
2022-08-20_0945_MVI_5989,8/20/2022 9:45,Baleia,female,adult,-40.89357,-3.8269,1,1,dry
2022-08-20_0945_MVI_5989,8/20/2022 9:45,Baleia,female,adult,-40.89362,-3.82682,0,1,dry
2022-08-20_1003_MVI_5993,8/20/2022 10:03,Baleia,female,adult,-40.8933,-3.82657,1,0,dry
2022-08-20_1003_MVI_5993,8/20/2022 10:03,Baleia,female,adult,-40.89296,-3.82648,0,0,dry
2022-08-20_1022_MVI_5996,8/20/2022 10:22,Baleia,female,adult,-40.89276,-3.82639,1,0,dry
2022-08-20_1022_MVI_5996,8/20/2022 10:22,Baleia,female,adult,-40.89264,-3.82608,0,0,dry
2022-08-20_1050_MVI_6002,8/20/2022 10:50,Baleia,female,adult,-40.89246,-3.82575,1,0,dry
2022-08-20_1050_MVI_6002,8/20/2022 10:50,Baleia,female,adult,-40.89246,-3.82575,0,0,dry
2022-08-20_1108_MVI_6014,8/20/2022 11:08,Baleia,female,adult,-40.89225,-3.82531,1,0,dry
2022-08-20_1108_MVI_6014,8/20/2022 11:08,Baleia,female,adult,-40.89227,-3.82512,0,0,dry
2022-08-20_1130_MVI_6024,8/20/2022 11:30,Baleia,female,adult,-40.89187,-3.82548,1,1,dry
2022-08-20_1130_MVI_6024,8/20/2022 11:30,Baleia,female,adult,-40.89187,-3.82548,0,1,dry
2022-08-20_1153_MVI_6037,8/20/2022 11:53,Baleia,female,adult,-40.89183,-3.82536,1,0,dry
2022-08-20_1153_MVI_6037,8/20/2022 11:53,Baleia,female,adult,-40.89169,-3.82552,0,0,dry
2022-08-20_1221_MVI_6045,8/20/2022 12:21,Baleia,female,adult,-40.89192,-3.8256,1,0,dry
2022-08-20_1221_MVI_6045,8/20/2022 12:21,Baleia,female,adult,-40.89194,-3.82549,0,0,dry
2022-08-20_1237_MVI_6051,8/20/2022 12:37,Baleia,female,adult,-40.8918,-3.82559,1,0,dry
2022-08-20_1237_MVI_6051,8/20/2022 12:37,Baleia,female,adult,-40.89178,-3.82552,0,0,dry
2022-08-20_1256_MVI_6058,8/20/2022 12:56,Baleia,female,adult,-40.89184,-3.82558,1,0,dry
2022-08-20_1256_MVI_6058,8/20/2022 12:56,Baleia,female,adult,-40.89192,-3.82555,0,0,dry
2022-08-20_1342_MVI_6071,8/20/2022 13:42,Baleia,female,adult,-40.89246,-3.82598,1,1,dry
2022-08-20_1342_MVI_6071,8/20/2022 13:42,Baleia,female,adult,-40.89254,-3.82595,0,1,dry
2022-08-20_1443_MVI_6087,8/20/2022 14:43,Baleia,female,adult,-40.8929,-3.82675,1,0,dry
2022-08-20_1443_MVI_6087,8/20/2022 14:43,Baleia,female,adult,-40.8929,-3.82674,0,0,dry
2022-08-20_1538_MVI_6099,8/20/2022 15:38,Baleia,female,adult,-40.89386,-3.82714,1,0,dry
2022-08-20_1538_MVI_6099,8/20/2022 15:38,Baleia,female,adult,-40.89386,-3.82714,0,0,dry
2022-08-20_1626_MVI_6102,8/20/2022 16:26,Baleia,female,adult,-40.89466,-3.82761,1,1,dry
2022-08-20_1626_MVI_6102,8/20/2022 16:26,Baleia,female,adult,-40.89478,-3.82755,0,1,dry
2022-08-21_1229_MVI_5509,8/21/2022 12:29,João Grilo,male,subadult,-40.89392,-3.82719,1,0,dry
2022-08-21_1229_MVI_5509,8/21/2022 12:29,João Grilo,male,subadult,-40.89391,-3.8272,0,0,dry
2022-08-21_1245_MVI_5512,8/21/2022 12:45,João Grilo,male,subadult,-40.8938,-3.82727,1,1,dry
2022-08-21_1245_MVI_5512,8/21/2022 12:45,João Grilo,male,subadult,-40.89382,-3.82726,0,1,dry
2022-08-21_1312_MVI_5515,8/21/2022 13:12,João Grilo,male,subadult,-40.89382,-3.82708,1,1,dry
2022-08-21_1312_MVI_5515,8/21/2022 13:12,João Grilo,male,subadult,-40.89378,-3.82708,0,1,dry
2022-08-21_1327_MVI_5517,8/21/2022 13:27,João Grilo,male,subadult,-40.89385,-3.82686,1,1,dry
2022-08-21_1327_MVI_5517,8/21/2022 13:27,João Grilo,male,subadult,-40.8938,-3.82684,0,1,dry
2022-08-21_1345_MVI_5521,8/21/2022 13:45,João Grilo,male,subadult,-40.89378,-3.82687,1,0,dry
2022-08-21_1345_MVI_5521,8/21/2022 13:45,João Grilo,male,subadult,-40.89383,-3.82684,0,0,dry
2022-08-21_1401_MVI_5523,8/21/2022 14:01,João Grilo,male,subadult,-40.89388,-3.82676,1,0,dry
2022-08-21_1401_MVI_5523,8/21/2022 14:01,João Grilo,male,subadult,-40.89381,-3.82683,0,0,dry
2022-08-21_1416_MVI_5526,8/21/2022 14:16,João Grilo,male,subadult,-40.89383,-3.82695,1,1,dry
2022-08-21_1416_MVI_5526,8/21/2022 14:16,João Grilo,male,subadult,-40.89379,-3.82609,0,1,dry
2022-08-21_1431_MVI_5527,8/21/2022 14:31,João Grilo,male,subadult,-40.89396,-3.82702,1,1,dry
2022-08-21_1431_MVI_5527,8/21/2022 14:31,João Grilo,male,subadult,-40.89399,-3.82708,0,1,dry
2022-08-21_1445_MVI_5530,8/21/2022 14:45,João Grilo,male,subadult,-40.89403,-3.82696,1,1,dry
2022-08-21_1445_MVI_5530,8/21/2022 14:45,João Grilo,male,subadult,-40.89404,-3.82705,0,1,dry
2022-08-21_1501_MVI_5531,8/21/2022 15:01,João Grilo,male,subadult,-40.89403,-3.82701,1,0,dry
2022-08-21_1501_MVI_5531,8/21/2022 15:01,João Grilo,male,subadult,-40.89407,-3.82702,0,0,dry
2022-08-21_1522_MVI_5534,8/21/2022 15:22,João Grilo,male,subadult,-40.89424,-3.82708,1,0,dry
2022-08-21_1522_MVI_5534,8/21/2022 15:22,João Grilo,male,subadult,-40.89415,-3.82719,0,0,dry
2022-08-21_1538_MVI_5536,8/21/2022 15:38,João Grilo,male,subadult,-40.89431,-3.82738,1,0,dry
2022-08-21_1538_MVI_5536,8/21/2022 15:38,João Grilo,male,subadult,-40.89435,-3.82741,0,0,dry
2022-08-21_1607_MVI_5538,8/21/2022 16:07,João Grilo,male,subadult,-40.89471,-3.82474,1,0,dry
2022-08-21_1607_MVI_5538,8/21/2022 16:07,João Grilo,male,subadult,-40.89475,-3.82751,0,0,dry
2022-09-15_0706_MVI_6108,9/15/2022 7:06,Fabiano,male,adult,-40.89914,-3.82641,1,0,dry
2022-09-15_0706_MVI_6108,9/15/2022 7:06,Fabiano,male,adult,-40.89935,-3.82644,0,0,dry
2022-09-15_0722_MVI_6111,9/15/2022 7:22,Fabiano,male,adult,-40.89989,-3.82579,1,0,dry
2022-09-15_0722_MVI_6111,9/15/2022 7:22,Fabiano,male,adult,-40.89989,-3.82579,0,0,dry
2022-09-15_0856_MVI_6128,9/15/2022 8:56,Fabiano,male,adult,-40.90002,-3.82582,1,0,dry
2022-09-15_0856_MVI_6128,9/15/2022 8:56,Fabiano,male,adult,-40.90001,-3.82583,0,0,dry
2022-09-15_0915_MVI_6131,9/15/2022 9:15,Fabiano,male,adult,-40.89995,-3.82577,1,0,dry
2022-09-15_0915_MVI_6131,9/15/2022 9:15,Fabiano,male,adult,-40.89986,-3.8258,0,0,dry
2022-09-15_0933_MVI_6137,9/15/2022 9:33,Fabiano,male,adult,-40.90002,-3.82562,1,1,dry
2022-09-15_0933_MVI_6137,9/15/2022 9:33,Fabiano,male,adult,-40.89991,-3.82571,0,1,dry
2022-09-15_1021_MVI_6149,9/15/2022 10:21,Fabiano,male,adult,-40.8989,-3.82696,1,0,dry
2022-09-15_1021_MVI_6149,9/15/2022 10:21,Fabiano,male,adult,-40.89868,-3.82705,0,0,dry
2022-09-15_1038_MVI_6158,9/15/2022 10:38,Fabiano,male,adult,-40.89868,-3.82698,1,0,dry
2022-09-15_1038_MVI_6158,9/15/2022 10:38,Fabiano,male,adult,-40.89891,-3.8271,0,0,dry
2022-09-15_1233_MVI_6184,9/15/2022 12:33,Fabiano,male,adult,-40.90051,-3.82551,1,0,dry
2022-09-15_1233_MVI_6184,9/15/2022 12:33,Fabiano,male,adult,-40.90042,-3.8255,0,0,dry
2022-09-15_1252_MVI_6191,9/15/2022 12:52,Fabiano,male,adult,-40.90061,-3.82528,1,1,dry
2022-09-15_1252_MVI_6191,9/15/2022 12:52,Fabiano,male,adult,-40.90061,-3.82528,0,1,dry
2022-09-15_1311_MVI_6196,9/15/2022 13:11,Fabiano,male,adult,-40.90074,-3.82518,1,0,dry
2022-09-15_1311_MVI_6196,9/15/2022 13:11,Fabiano,male,adult,-40.90075,-3.82527,0,0,dry
2022-09-15_1344_MVI_6203,9/15/2022 13:44,Fabiano,male,adult,-40.90064,-3.8246,1,0,dry
2022-09-15_1344_MVI_6203,9/15/2022 13:44,Fabiano,male,adult,-40.90076,-3.82441,0,0,dry
2022-09-16_0803_MVI_5553,9/16/2022 8:03,Mucunzá,male,subadult,-40.89808,-3.8267,1,0,dry
2022-09-16_0803_MVI_5553,9/16/2022 8:03,Mucunzá,male,subadult,-40.89801,-3.82663,0,0,dry
2022-09-16_0819_MVI_5556,9/16/2022 8:19,Mucunzá,male,subadult,-40.89762,-3.82673,1,0,dry
2022-09-16_0819_MVI_5556,9/16/2022 8:19,Mucunzá,male,subadult,-40.89742,-3.82686,0,0,dry
2022-09-16_0834_MVI_5559,9/16/2022 8:34,Mucunzá,male,subadult,-40.89721,-3.82706,1,1,dry
2022-09-16_0834_MVI_5559,9/16/2022 8:34,Mucunzá,male,subadult,-40.89703,-3.8271,0,1,dry
2022-09-16_0850_MVI_5564,9/16/2022 8:50,Mucunzá,male,subadult,-40.8973,-3.82745,1,1,dry
2022-09-16_0850_MVI_5564,9/16/2022 8:50,Mucunzá,male,subadult,-40.89756,-3.82737,0,1,dry
2022-09-16_0904_MVI_5567,9/16/2022 9:04,Mucunzá,male,subadult,-40.89721,-3.82736,1,1,dry
2022-09-16_0904_MVI_5567,9/16/2022 9:04,Mucunzá,male,subadult,-40.89725,-3.82738,0,1,dry
2022-09-16_0928_MVI_5571,9/16/2022 9:28,Mucunzá,male,subadult,-40.89725,-3.82747,1,1,dry
2022-09-16_0928_MVI_5571,9/16/2022 9:28,Mucunzá,male,subadult,-40.89725,-3.82747,0,1,dry
2022-09-16_0942_MVI_5576,9/16/2022 9:42,Mucunzá,male,subadult,-40.898,-3.82785,1,0,dry
2022-09-16_0942_MVI_5576,9/16/2022 9:42,Mucunzá,male,subadult,-40.89812,-3.82805,0,0,dry
2022-09-16_0959_MVI_5579,9/16/2022 9:59,Mucunzá,male,subadult,-40.89846,-3.82809,1,1,dry
2022-09-16_0959_MVI_5579,9/16/2022 9:59,Mucunzá,male,subadult,-40.89848,-3.82816,0,1,dry
2022-09-16_1020_MVI_5583,9/16/2022 10:20,Mucunzá,male,subadult,-40.89798,-3.82812,1,0,dry
2022-09-16_1020_MVI_5583,9/16/2022 10:20,Mucunzá,male,subadult,-40.89795,-3.82831,0,0,dry
2022-09-16_1036_MVI_5588,9/16/2022 10:36,Mucunzá,male,subadult,-40.89817,-3.82767,1,0,dry
2022-09-16_1036_MVI_5588,9/16/2022 10:36,Mucunzá,male,subadult,-40.89804,-3.82784,0,0,dry
